age_Ma,loess_d13C,loess_d18O,loess_long_d13C,loess_long_d18O
6.442,-0.147,3.307,-0.17728242,3.2379172
6.444,-0.208,3.268,-0.1783039,3.2382274
6.446,-0.210,3.252,-0.1793285,3.2385359
6.448,-0.189,3.244,-0.180355,3.238843
6.450,-0.114,3.244,-0.1813821,3.2391477
6.452,-0.036,3.254,-0.18240859,3.2394497
6.454,-0.008,3.286,-0.18343318,3.2397485
6.456,-0.061,3.306,-0.1844546,3.2400436
6.458,-0.119,3.312,-0.18547164,3.2403347
6.460,-0.140,3.281,-0.18648301,3.2406211
6.462,-0.143,3.239,-0.18748745,3.2409022
6.464,-0.078,3.191,-0.18848372,3.241178
6.466,-0.005,3.154,-0.18947054,3.2414474
6.468,-0.014,3.151,-0.19044667,3.2417107
6.470,-0.032,3.167,-0.19141085,3.2419667
6.472,0.009,3.228,-0.19236183,3.2422154
6.474,0.055,3.289,-0.19329834,3.242456
6.476,0.078,3.298,-0.19421913,3.2426882
6.478,0.090,3.287,-0.19512293,3.2429113
6.480,0.089,3.252,-0.19600847,3.2431252
6.482,0.076,3.220,-0.19687454,3.2433293
6.484,0.061,3.244,-0.19771984,3.2435229
6.486,0.031,3.274,-0.19854315,3.2437057
6.488,-0.039,3.273,-0.19934317,3.2438772
6.490,-0.107,3.262,-0.20011866,3.2440369
6.492,-0.131,3.230,-0.20086838,3.2441843
6.494,-0.150,3.206,-0.20159104,3.244319
6.496,-0.187,3.240,-0.20228542,3.2444406
6.498,-0.221,3.287,-0.20295024,3.2445483
6.500,-0.253,3.316,-0.20358422,3.244642
6.502,-0.277,3.334,-0.20418616,3.2447212
6.504,-0.280,3.327,-0.20475475,3.2447851
6.506,-0.275,3.309,-0.20528875,3.2448332
6.508,-0.282,3.292,-0.20578691,3.2448654
6.510,-0.266,3.276,-0.20624797,3.2448812
6.512,-0.186,3.258,-0.20667067,3.2448797
6.514,-0.098,3.234,-0.20705375,3.2448609
6.516,-0.026,3.197,-0.20743516,3.2448313
6.518,0.025,3.173,-0.20785278,3.2447977
6.520,0.014,3.177,-0.20830531,3.2447605
6.522,-0.022,3.209,-0.20879143,3.2447193
6.524,-0.061,3.248,-0.20930983,3.2446744
6.526,-0.081,3.281,-0.20985918,3.2446253
6.528,-0.099,3.300,-0.21043816,3.2445724
6.530,-0.102,3.282,-0.21104546,3.2445157
6.532,-0.106,3.257,-0.21167976,3.2444546
6.534,-0.143,3.242,-0.21233974,3.2443895
6.536,-0.195,3.231,-0.21302408,3.2443204
6.538,-0.253,3.236,-0.21373148,3.2442472
6.540,-0.316,3.242,-0.2144606,3.24417
6.542,-0.378,3.237,-0.21521012,3.2440882
6.544,-0.442,3.233,-0.21597876,3.2440023
6.546,-0.533,3.239,-0.21676515,3.2439122
6.548,-0.604,3.249,-0.21756801,3.2438178
6.550,-0.606,3.277,-0.21838601,3.2437191
6.552,-0.580,3.299,-0.21921782,3.2436159
6.554,-0.515,3.283,-0.22006215,3.2435083
6.556,-0.441,3.249,-0.22091766,3.2433965
6.558,-0.427,3.185,-0.22178303,3.2432799
6.560,-0.418,3.129,-0.22265697,3.2431591
6.562,-0.348,3.127,-0.22353812,3.2430334
6.564,-0.284,3.149,-0.2244252,3.2429035
6.566,-0.278,3.214,-0.22531687,3.2427688
6.568,-0.296,3.276,-0.22621182,3.2426293
6.570,-0.365,3.277,-0.22710873,3.2424853
6.572,-0.424,3.253,-0.22800629,3.2423365
6.574,-0.405,3.203,-0.22890317,3.242183
6.576,-0.357,3.155,-0.22979808,3.2420247
6.578,-0.271,3.150,-0.23068966,3.2418616
6.580,-0.184,3.150,-0.23157661,3.2416935
6.582,-0.145,3.130,-0.23245762,3.2415206
6.584,-0.129,3.115,-0.23333137,3.241343
6.586,-0.148,3.109,-0.23419654,3.2411602
6.588,-0.176,3.148,-0.23505181,3.2409725
6.590,-0.203,3.203,-0.23589586,3.2407796
6.592,-0.205,3.264,-0.23672739,3.2405818
6.594,-0.201,3.312,-0.23754504,3.2403789
6.596,-0.182,3.318,-0.23834755,3.240171
6.598,-0.159,3.308,-0.23913355,3.2399576
6.600,-0.138,3.282,-0.23990175,3.2397392
6.602,-0.130,3.255,-0.24065083,3.2395155
6.604,-0.172,3.261,-0.24137948,3.2392867
6.606,-0.215,3.273,-0.24208637,3.2390525
6.608,-0.229,3.265,-0.24277017,3.2388129
6.610,-0.224,3.258,-0.24342959,3.2385678
6.612,-0.161,3.273,-0.24406329,3.2383175
6.614,-0.101,3.293,-0.24466994,3.2380619
6.616,-0.099,3.315,-0.24524827,3.2378006
6.618,-0.111,3.333,-0.24579693,3.2375338
6.620,-0.148,3.324,-0.2463146,3.2372615
6.622,-0.192,3.308,-0.24679998,3.2369835
6.624,-0.191,3.312,-0.24725173,3.2367001
6.626,-0.182,3.310,-0.24766855,3.2364111
6.628,-0.198,3.269,-0.24804911,3.2361162
6.630,-0.225,3.230,-0.24839211,3.2358155
6.632,-0.283,3.223,-0.24869621,3.2355094
6.634,-0.344,3.225,-0.24896011,3.2351973
6.636,-0.370,3.243,-0.24918248,3.2348795
6.638,-0.363,3.272,-0.24936199,3.2345557
6.640,-0.291,3.304,-0.24949735,3.234226
6.642,-0.228,3.330,-0.24958725,3.2338905
6.644,-0.240,3.349,-0.24963033,3.2335489
6.646,-0.271,3.356,-0.24962531,3.2332015
6.648,-0.319,3.321,-0.24960749,3.232846
6.650,-0.358,3.284,-0.24961235,3.2324805
6.652,-0.324,3.293,-0.24963875,3.2321055
6.654,-0.317,3.300,-0.2496856,3.2317209
6.656,-0.308,3.305,-0.24975178,3.2313268
6.658,-0.286,3.291,-0.24983616,3.2309237
6.660,-0.264,3.268,-0.24993764,3.2305114
6.662,-0.246,3.244,-0.2500551,3.2300904
6.664,-0.235,3.217,-0.25018743,3.2296607
6.666,-0.249,3.189,-0.25033349,3.2292225
6.668,-0.276,3.153,-0.25049219,3.228776
6.670,-0.301,3.100,-0.25066242,3.2283211
6.672,-0.332,3.046,-0.25084305,3.2278585
6.674,-0.373,2.990,-0.25103298,3.2273879
6.676,-0.415,2.950,-0.25123104,3.2269096
6.678,-0.456,2.958,-0.2514362,3.226424
6.680,-0.498,2.989,-0.25164729,3.2259309
6.682,-0.540,3.043,-0.25186324,3.2254307
6.684,-0.576,3.104,-0.25208285,3.2249238
6.686,-0.616,3.163,-0.25230512,3.2244098
6.688,-0.604,3.210,-0.25252882,3.2238894
6.690,-0.573,3.245,-0.25275293,3.2233624
6.692,-0.530,3.245,-0.25297627,3.2228291
6.694,-0.482,3.230,-0.25319776,3.2222898
6.696,-0.451,3.217,-0.25341627,3.2217445
6.698,-0.422,3.204,-0.25363067,3.2211936
6.700,-0.373,3.188,-0.25383988,3.2206368
6.702,-0.328,3.175,-0.25404277,3.2200747
6.704,-0.322,3.165,-0.25423822,3.2195075
6.706,-0.330,3.166,-0.25442514,3.218935
6.708,-0.345,3.203,-0.25460237,3.2183578
6.710,-0.344,3.248,-0.25476882,3.2177758
6.712,-0.282,3.288,-0.25492337,3.2171891
6.714,-0.208,3.312,-0.25506493,3.216598
6.716,-0.138,3.284,-0.25519234,3.2160029
6.718,-0.090,3.245,-0.25530452,3.2154036
6.720,-0.102,3.212,-0.25540033,3.2148006
6.722,-0.159,3.211,-0.25547868,3.2141938
6.724,-0.228,3.220,-0.25553846,3.2135832
6.726,-0.288,3.233,-0.25557852,3.2129695
6.728,-0.326,3.245,-0.25559777,3.2123528
6.730,-0.287,3.250,-0.25559509,3.2117326
6.732,-0.232,3.249,-0.25556934,3.2111099
6.734,-0.210,3.227,-0.25551945,3.2104845
6.736,-0.200,3.198,-0.25544429,3.2098565
6.738,-0.216,3.169,-0.25534272,3.2092261
6.740,-0.230,3.145,-0.25521365,3.2085936
6.742,-0.203,3.154,-0.25505593,3.2079592
6.744,-0.168,3.171,-0.25486851,3.2073231
6.746,-0.146,3.173,-0.25465024,3.2066851
6.748,-0.139,3.168,-0.25439999,3.2060456
6.750,-0.163,3.160,-0.25411665,3.205405
6.752,-0.189,3.155,-0.25379911,3.2047632
6.754,-0.192,3.152,-0.25344628,3.2041202
6.756,-0.196,3.146,-0.253057,3.2034767
6.758,-0.200,3.130,-0.2526302,3.2028325
6.760,-0.210,3.122,-0.25216472,3.2021878
6.762,-0.248,3.146,-0.25165948,3.2015429
6.764,-0.288,3.174,-0.25111336,3.2008979
6.766,-0.319,3.181,-0.25052524,3.2002528
6.768,-0.338,3.187,-0.24989398,3.1996081
6.770,-0.317,3.206,-0.24921851,3.1989639
6.772,-0.272,3.241,-0.24849768,3.1983202
6.774,-0.197,3.326,-0.24773039,3.1976771
6.776,-0.138,3.390,-0.24691552,3.1970351
6.778,-0.152,3.352,-0.24605195,3.196394
6.780,-0.188,3.281,-0.24513859,3.1957543
6.782,-0.233,3.195,-0.24417335,3.1951053
6.784,-0.269,3.113,-0.24315572,3.1944363
6.786,-0.246,3.099,-0.24208686,3.1937482
6.788,-0.258,3.038,-0.24096796,3.1930413
6.790,-0.261,2.988,-0.2398002,3.1923168
6.792,-0.225,2.978,-0.23858477,3.1915743
6.794,-0.174,3.003,-0.23732284,3.1908154
6.796,-0.098,3.105,-0.23601557,3.1900401
6.798,-0.039,3.217,-0.23466419,3.189249
6.800,-0.065,3.277,-0.23326983,3.1884432
6.802,-0.122,3.311,-0.2318337,3.1876225
6.804,-0.204,3.309,-0.23035695,3.1867883
6.806,-0.263,3.290,-0.2288408,3.1859405
6.808,-0.230,3.270,-0.2272864,3.1850803
6.810,-0.190,3.246,-0.22569492,3.1842077
6.812,-0.180,3.220,-0.22406758,3.1833239
6.814,-0.162,3.203,-0.22240554,3.1824291
6.816,-0.145,3.226,-0.22070998,3.1815238
6.818,-0.132,3.252,-0.21898207,3.180609
6.820,-0.093,3.256,-0.21722299,3.1796849
6.822,-0.059,3.259,-0.21543394,3.1787522
6.824,-0.088,3.253,-0.21361607,3.1778119
6.826,-0.120,3.243,-0.21177059,3.1768639
6.828,-0.096,3.236,-0.20989868,3.1759093
6.830,-0.062,3.232,-0.20800149,3.1749485
6.832,-0.034,3.226,-0.20608021,3.1739821
6.834,-0.014,3.218,-0.20413604,3.1730108
6.836,-0.021,3.214,-0.20217015,3.172035
6.838,-0.041,3.206,-0.2001837,3.1710556
6.840,-0.072,3.173,-0.1981779,3.1700728
6.842,-0.116,3.141,-0.19615391,3.1690874
6.844,-0.174,3.130,-0.19411291,3.1681001
6.846,-0.234,3.131,-0.19205609,3.1671112
6.848,-0.294,3.153,-0.18998463,3.1661217
6.850,-0.355,3.187,-0.18789971,3.1651318
6.852,-0.419,3.230,-0.18580249,3.1641424
6.854,-0.449,3.254,-0.18369417,3.1631536
6.856,-0.459,3.273,-0.18157592,3.1621668
6.858,-0.428,3.292,-0.17944893,3.1611819
6.860,-0.371,3.303,-0.17731437,3.1601996
6.862,-0.304,3.305,-0.17517343,3.1592209
6.864,-0.236,3.294,-0.17302728,3.158246
6.866,-0.164,3.250,-0.1708771,3.1572757
6.868,-0.089,3.200,-0.16872407,3.1563103
6.870,-0.034,3.162,-0.1665694,3.1553507
6.872,0.004,3.133,-0.16441421,3.1543975
6.874,0.048,3.119,-0.16225973,3.153451
6.876,0.076,3.114,-0.16010712,3.1525121
6.878,0.047,3.117,-0.15795757,3.1515813
6.880,-0.004,3.126,-0.15581223,3.1506591
6.882,-0.069,3.139,-0.15367232,3.1497459
6.884,-0.138,3.153,-0.151539,3.1488428
6.886,-0.196,3.165,-0.14941345,3.1479502
6.888,-0.235,3.178,-0.14729685,3.1470685
6.890,-0.230,3.200,-0.14519039,3.1461985
6.892,-0.215,3.217,-0.14309523,3.1453407
6.894,-0.205,3.210,-0.14101256,3.1444957
6.896,-0.202,3.197,-0.13894357,3.1436641
6.898,-0.235,3.181,-0.13688941,3.1428466
6.900,-0.271,3.167,-0.13485131,3.1420436
6.902,-0.292,3.172,-0.1328304,3.1412556
6.904,-0.304,3.180,-0.13082789,3.1404836
6.906,-0.305,3.182,-0.12884495,3.1397281
6.908,-0.290,3.185,-0.12688275,3.1389892
6.910,-0.244,3.195,-0.12494249,3.1382682
6.912,-0.186,3.202,-0.12302534,3.1375651
6.914,-0.121,3.204,-0.12109178,3.1368637
6.916,-0.064,3.199,-0.11910255,3.1361473
6.918,-0.039,3.172,-0.11705925,3.1354163
6.920,-0.042,3.147,-0.11496344,3.1346712
6.922,-0.065,3.132,-0.11281671,3.1339128
6.924,-0.103,3.157,-0.11062062,3.1331413
6.926,-0.148,3.190,-0.10837676,3.1323574
6.928,-0.205,3.220,-0.1060867,3.1315618
6.930,-0.263,3.236,-0.10375202,3.1307547
6.932,-0.309,3.195,-0.10137431,3.1299367
6.934,-0.335,3.146,-0.098955117,3.1291084
6.936,-0.318,3.124,-0.096496046,3.1282704
6.938,-0.283,3.118,-0.093998663,3.127423
6.940,-0.224,3.152,-0.091464549,3.1265671
6.942,-0.171,3.191,-0.088895276,3.1257029
6.944,-0.177,3.204,-0.086292423,3.1248307
6.946,-0.191,3.206,-0.083657563,3.1239517
6.948,-0.186,3.193,-0.080992281,3.1230659
6.950,-0.174,3.171,-0.078298159,3.122174
6.952,-0.130,3.144,-0.07557676,3.1212766
6.954,-0.089,3.113,-0.072829664,3.1203742
6.956,-0.068,3.067,-0.070058458,3.119467
6.958,-0.101,2.985,-0.067264706,3.118556
6.960,-0.149,2.910,-0.064449996,3.1176414
6.962,-0.213,2.866,-0.061615899,3.116724
6.964,-0.272,2.849,-0.058763996,3.115804
6.966,-0.291,2.891,-0.055895858,3.1148822
6.968,-0.287,2.959,-0.053013068,3.1139588
6.970,-0.257,3.039,-0.050117202,3.1130347
6.972,-0.201,3.116,-0.04720984,3.1121104
6.974,-0.106,3.184,-0.044292551,3.1111863
6.976,0.003,3.225,-0.04136692,3.1102626
6.978,0.125,3.174,-0.038434517,3.1093404
6.980,0.229,3.103,-0.035496924,3.1084199
6.982,0.271,3.066,-0.032555722,3.1075017
6.984,0.282,3.043,-0.029612478,3.1065865
6.986,0.254,3.060,-0.026668776,3.1056743
6.988,0.249,3.053,-0.023726193,3.1047661
6.990,0.226,3.040,-0.020786304,3.1038625
6.992,0.136,3.014,-0.017850686,3.1029637
6.994,0.040,2.995,-0.014920918,3.1020703
6.996,-0.035,3.008,-0.011998576,3.1011827
6.998,-0.080,3.024,-0.009085237,3.100302
7.000,-0.016,3.022,-0.006182479,3.0994279
7.002,0.070,3.025,-0.003291878,3.0985618
7.004,0.105,3.050,-0.000415013,3.0977035
7.006,0.112,3.079,0.002446541,3.0968537
7.008,0.084,3.100,0.005291206,3.0960133
7.010,0.039,3.122,0.008117405,3.0951824
7.012,-0.032,3.147,0.010923561,3.0943618
7.014,-0.101,3.173,0.013708095,3.0935516
7.016,-0.122,3.215,0.016469432,3.0927529
7.018,-0.119,3.246,0.019205995,3.0919659
7.020,-0.082,3.233,0.021916207,3.0911913
7.022,-0.031,3.199,0.024598489,3.0904293
7.024,0.018,3.149,0.027251264,3.0896807
7.026,0.055,3.085,0.029872956,3.0889461
7.028,0.059,3.004,0.03246199,3.0882258
7.030,0.063,2.934,0.035016783,3.0875204
7.032,0.074,2.907,0.037535761,3.0868304
7.034,0.086,2.905,0.040017352,3.0861564
7.036,0.125,2.949,0.042459968,3.0854988
7.038,0.142,3.000,0.044862043,3.0848582
7.040,0.049,3.024,0.047221992,3.0842352
7.042,-0.056,3.041,0.04953824,3.0836303
7.044,-0.103,3.055,0.05180921,3.0830441
7.046,-0.119,3.063,0.054033328,3.0824766
7.048,-0.057,3.056,0.056243505,3.0819182
7.050,0.011,3.043,0.058473259,3.0813584
7.052,0.027,3.017,0.060721923,3.0807972
7.054,-0.008,3.006,0.062988825,3.0802345
7.056,-0.068,3.012,0.065273292,3.0796709
7.058,-0.136,3.072,0.067574657,3.0791063
7.060,-0.204,3.143,0.06989225,3.078541
7.062,-0.270,3.202,0.072225399,3.077975
7.064,-0.296,3.238,0.074573435,3.0774088
7.066,-0.205,3.214,0.076935679,3.0768423
7.068,-0.082,3.162,0.079311468,3.0762758
7.070,0.046,3.080,0.081700131,3.0757093
7.072,0.163,2.989,0.084100999,3.0751433
7.074,0.209,2.909,0.0865134,3.0745776
7.076,0.226,2.851,0.088936657,3.0740125
7.078,0.238,2.852,0.091370113,3.0734484
7.080,0.243,2.869,0.093813084,3.072885
7.082,0.241,2.874,0.096264906,3.0723228
7.084,0.241,2.893,0.098724909,3.0717621
7.086,0.257,2.939,0.10119242,3.0712028
7.088,0.269,3.007,0.10366677,3.0706451
7.090,0.270,3.134,0.10614729,3.0700891
7.092,0.266,3.248,0.1086333,3.0695353
7.094,0.220,3.265,0.11112415,3.0689836
7.096,0.178,3.249,0.11361915,3.068434
7.098,0.197,3.213,0.11611763,3.0678871
7.100,0.238,3.174,0.11861893,3.0673428
7.102,0.305,3.173,0.12112238,3.0668013
7.104,0.370,3.172,0.12362729,3.066263
7.106,0.390,3.149,0.12613301,3.0657277
7.108,0.383,3.120,0.12863886,3.0651958
7.110,0.350,3.081,0.13114418,3.0646675
7.112,0.313,3.043,0.13364829,3.0641427
7.114,0.285,3.037,0.13615052,3.063622
7.116,0.252,3.040,0.13865021,3.0631051
7.118,0.229,3.057,0.14114666,3.0625925
7.120,0.160,3.036,0.14363924,3.0620842
7.122,0.092,3.005,0.14612724,3.0615804
7.124,0.067,2.941,0.14861003,3.0610816
7.126,0.063,2.891,0.1510869,3.0605874
7.128,0.088,2.922,0.15355721,3.0600984
7.130,0.106,2.981,0.15602027,3.0596144
7.132,0.047,3.062,0.15847541,3.0591359
7.134,-0.009,3.141,0.16092198,3.0586631
7.136,0.002,3.176,0.16335928,3.0581958
7.138,0.045,3.181,0.16578667,3.0577345
7.140,0.134,3.144,0.16820346,3.0572793
7.142,0.226,3.088,0.17060898,3.0568304
7.144,0.253,3.013,0.17300257,3.0563877
7.146,0.269,2.937,0.17538354,3.0559518
7.148,0.316,2.876,0.17775124,3.0555224
7.150,0.365,2.838,0.180105,3.0551002
7.152,0.407,2.861,0.18244413,3.0546849
7.154,0.427,2.912,0.18476796,3.0542769
7.156,0.408,2.985,0.18707585,3.0538764
7.158,0.362,3.051,0.1893671,3.0534832
7.160,0.268,3.066,0.19164105,3.053098
7.162,0.186,3.057,0.19389702,3.0527208
7.164,0.174,3.010,0.19613436,3.0523517
7.166,0.171,2.955,0.19835238,3.0519907
7.168,0.172,2.914,0.20055042,3.0516384
7.170,0.166,2.892,0.20272781,3.0512946
7.172,0.081,2.921,0.20488387,3.0509593
7.174,-0.008,2.975,0.20701794,3.0506334
7.176,-0.022,3.061,0.20912935,3.0503163
7.178,-0.005,3.146,0.2112174,3.0500088
7.180,0.050,3.192,0.21328592,3.0497072
7.182,0.113,3.221,0.21533939,3.0494084
7.184,0.152,3.229,0.2173782,3.0491128
7.186,0.203,3.180,0.2194027,3.0488203
7.188,0.256,3.115,0.2214133,3.0485311
7.190,0.319,3.040,0.22341037,3.048245
7.192,0.380,2.974,0.22539429,3.0479624
7.194,0.425,2.966,0.22736545,3.0476832
7.196,0.444,2.981,0.22932422,3.0474079
7.198,0.418,3.010,0.23127098,3.0471361
7.200,0.378,3.039,0.23320612,3.0468681
7.202,0.321,3.045,0.23513001,3.0466042
7.204,0.272,3.047,0.23704305,3.0463443
7.206,0.293,3.052,0.2389456,3.0460885
7.208,0.327,3.061,0.24083805,3.0458369
7.210,0.340,3.074,0.24272078,3.0455897
7.212,0.339,3.091,0.24459417,3.045347
7.214,0.294,3.111,0.24645859,3.0451086
7.216,0.245,3.135,0.24831446,3.0448751
7.218,0.218,3.167,0.25016209,3.0446463
7.220,0.234,3.194,0.25200194,3.0444221
7.222,0.270,3.217,0.25383434,3.0442033
7.224,0.348,3.235,0.2556597,3.0439894
7.226,0.419,3.236,0.25747836,3.0437806
7.228,0.405,3.197,0.25929075,3.043577
7.230,0.365,3.144,0.26109722,3.0433788
7.232,0.313,3.081,0.26289815,3.0431862
7.234,0.269,3.020,0.26469392,3.042999
7.236,0.278,2.992,0.26648495,3.0428176
7.238,0.301,2.974,0.26827157,3.0426421
7.240,0.322,2.951,0.27005419,3.0424724
7.242,0.333,2.937,0.27183315,3.0423086
7.244,0.310,2.950,0.27360889,3.042151
7.246,0.282,2.975,0.27538177,3.0419993
7.248,0.264,3.012,0.27715218,3.0418541
7.250,0.250,3.052,0.27892044,3.0417154
7.252,0.248,3.081,0.280687,3.0415833
7.254,0.240,3.114,0.28245223,3.0414574
7.256,0.233,3.143,0.28421646,3.0413387
7.258,0.222,3.149,0.28598014,3.0412264
7.260,0.218,3.145,0.28774363,3.0411212
7.262,0.233,3.138,0.28950727,3.041023
7.264,0.255,3.130,0.29127148,3.0409319
7.266,0.279,3.123,0.29303664,3.040848
7.268,0.305,3.114,0.29480311,3.0407715
7.270,0.343,3.111,0.29657128,3.0407023
7.272,0.377,3.098,0.29834154,3.0406408
7.274,0.385,3.047,0.30011427,3.0405869
7.276,0.389,2.990,0.30188984,3.0405407
7.278,0.407,2.938,0.30366865,3.0405023
7.280,0.420,2.902,0.30545107,3.040472
7.282,0.424,2.913,0.30723745,3.0404496
7.284,0.418,2.944,0.30902821,3.0404353
7.286,0.392,2.985,0.31082371,3.0404294
7.288,0.356,3.036,0.31262437,3.0404317
7.290,0.316,3.098,0.31443051,3.0404427
7.292,0.279,3.153,0.31624258,3.040462
7.294,0.270,3.177,0.31806087,3.0404902
7.296,0.261,3.189,0.31988585,3.0405271
7.298,0.217,3.190,0.32171786,3.0405726
7.300,0.169,3.186,0.32355729,3.0406275
7.302,0.104,3.192,0.3254045,3.0406911
7.304,0.069,3.189,0.32725987,3.0407641
7.306,0.152,3.154,0.32912382,3.0408463
7.308,0.266,3.111,0.33099672,3.0409381
7.310,0.356,3.082,0.33287892,3.0410392
7.312,0.421,3.051,0.33477083,3.0411499
7.314,0.420,3.003,0.33667311,3.0412674
7.316,0.409,2.952,0.33858582,3.041389
7.318,0.426,2.901,0.34050855,3.0415146
7.320,0.419,2.868,0.34244072,3.0416446
7.322,0.405,2.848,0.34438193,3.0417788
7.324,0.372,2.839,0.3463316,3.0419173
7.326,0.338,2.855,0.34828931,3.0420601
7.328,0.338,2.924,0.35025454,3.0422072
7.330,0.340,3.007,0.35222682,3.0423591
7.332,0.305,3.089,0.35420564,3.0425153
7.334,0.270,3.159,0.3561905,3.0426762
7.336,0.265,3.177,0.35818097,3.0428417
7.338,0.271,3.167,0.3601765,3.0430119
7.340,0.301,3.142,0.36217663,3.0431869
7.342,0.331,3.112,0.36418086,3.0433667
7.344,0.323,3.076,0.36618873,3.0435514
7.346,0.313,3.047,0.36819971,3.043741
7.348,0.325,3.068,0.37021333,3.0439358
7.350,0.341,3.093,0.37222913,3.0441353
7.352,0.363,3.088,0.37424657,3.0443404
7.354,0.387,3.071,0.37626517,3.0445504
7.356,0.408,3.025,0.37828448,3.0447657
7.358,0.416,2.976,0.38030395,3.0449862
7.360,0.386,2.947,0.38232318,3.045212
7.362,0.349,2.926,0.3843416,3.0454435
7.364,0.329,2.916,0.38635874,3.0456803
7.366,0.317,2.921,0.38837412,3.0459228
7.368,0.323,2.935,0.39038727,3.0461707
7.370,0.329,2.961,0.39239767,3.0464244
7.372,0.301,3.014,0.39440486,3.0466835
7.374,0.272,3.070,0.39640832,3.0469487
7.376,0.268,3.116,0.39840761,3.0472198
7.378,0.274,3.157,0.40040216,3.0474966
7.380,0.283,3.194,0.40239158,3.0477793
7.382,0.303,3.212,0.40437528,3.048068
7.384,0.347,3.198,0.40635288,3.048363
7.386,0.395,3.161,0.40832379,3.0486639
7.388,0.444,3.121,0.41028756,3.0489709
7.390,0.472,3.098,0.41224372,3.0492845
7.392,0.487,3.079,0.41419178,3.0496042
7.394,0.498,3.073,0.41613123,3.0499301
7.396,0.508,3.060,0.41806158,3.0502627
7.398,0.517,3.002,0.41998237,3.0506015
7.400,0.516,2.950,0.42189309,3.0509472
7.402,0.497,2.947,0.42379326,3.0512991
7.404,0.469,2.954,0.42568237,3.0516579
7.406,0.428,2.952,0.42755994,3.0520234
7.408,0.389,2.955,0.42942551,3.0523956
7.410,0.368,2.953,0.43127853,3.0527747
7.412,0.352,2.972,0.43311858,3.0531607
7.414,0.335,3.069,0.43494514,3.0535536
7.416,0.322,3.179,0.43675771,3.0539534
7.418,0.311,3.269,0.43855584,3.0543604
7.420,0.307,3.325,0.440339,3.0547745
7.422,0.329,3.299,0.44210669,3.0551958
7.424,0.362,3.242,0.44385847,3.0556242
7.426,0.407,3.160,0.44559383,3.0560601
7.428,0.438,3.072,0.4473123,3.0565033
7.430,0.411,3.012,0.44901335,3.0569539
7.432,0.381,2.963,0.4506965,3.0574119
7.434,0.386,2.916,0.45236129,3.0578775
7.436,0.400,2.885,0.45400721,3.0583508
7.438,0.437,2.883,0.45563379,3.0588317
7.440,0.471,2.904,0.45724049,3.0593202
7.442,0.464,2.963,0.4588269,3.0598166
7.444,0.443,3.025,0.46039248,3.0603206
7.446,0.421,3.053,0.46197733,3.0608406
7.448,0.392,3.070,0.46362048,3.061384
7.450,0.340,3.069,0.46531963,3.0619497
7.452,0.315,3.089,0.46707261,3.0625377
7.454,0.297,3.114,0.46887714,3.0631471
7.456,0.287,3.143,0.47073105,3.0637772
7.458,0.285,3.170,0.47263208,3.0644276
7.460,0.275,3.209,0.47457799,3.0650976
7.462,0.280,3.232,0.47656658,3.0657864
7.464,0.332,3.207,0.47859561,3.0664935
7.466,0.395,3.154,0.48066285,3.0672183
7.468,0.467,3.047,0.48276609,3.0679605
7.470,0.521,2.946,0.4849031,3.0687189
7.472,0.493,2.934,0.4870716,3.0694933
7.474,0.446,2.943,0.48926947,3.0702827
7.476,0.404,2.924,0.49149439,3.0710869
7.478,0.381,2.906,0.49374416,3.0719051
7.480,0.447,2.890,0.49601656,3.0727367
7.482,0.520,2.887,0.49830934,3.0735812
7.484,0.541,2.948,0.50062031,3.0744376
7.486,0.545,2.964,0.50294727,3.0753057
7.488,0.531,2.975,0.50528789,3.0761845
7.490,0.483,2.978,0.50764,3.0770738
7.492,0.428,2.993,0.51000142,3.0779727
7.494,0.393,3.087,0.51236981,3.0788808
7.496,0.363,3.167,0.51474309,3.079797
7.498,0.353,3.120,0.51711893,3.0807214
7.500,0.360,3.052,0.51949507,3.0816529
7.502,0.379,3.015,0.52186942,3.0825908
7.504,0.397,2.997,0.5242396,3.0835347
7.506,0.413,3.048,0.52660352,3.0844841
7.508,0.419,3.103,0.52895886,3.0854383
7.510,0.385,3.098,0.53130341,3.0863965
7.512,0.351,3.075,0.53363496,3.087358
7.514,0.339,3.048,0.53595126,3.0883226
7.516,0.352,3.022,0.53825015,3.0892894
