,core,sample_mix_id,sample_mix,sample_id,d13C,d18O,midpoint_depth_mbsf,midpoint_depth_mcd,depth_mcd,age_Ma,mix_age,species,source,TE_stnd,B11,B/Ca (error 1sd),Mg24,Mg/Ca (error 1sd),Al27,d11B,d11B_2SE,Li7,Na23,Mg25,Mn55,Sr88,Cd111,Ba138,Nd146,U238,weight_ug,num_of_specimens,B/Ca corrected,palaeo_depth_m,B11 corrected to C. mundulus,Depth-corrected B11,B11 corrected to STGFRM calibration standard,Notes,Mo92,K39,Fe56,Ni58,Cu63,Zn64,Rb85,P31,S32,Co59,Mg26,Depth-corrected B/Ca,rel_age_to_ETM2_kyr,lat,lon,ocean_basin,species_simple,B_omega_calibration,omega_linfit,omega_logfit,omega_linfit_0,omega_logfit_0,omega_linfit_3000,omega_logfit_3000,Ca_sw,Mg_sw,B11_for_omega,temp_c,pressure_bar,ksp_c,CO3
409,1262,1262_C_11_H_4_137_138_183.37,no,1262_C_11_H_4_137_138_183.37,1.362704236,0.183061573,183.375,199.895,,62.72598597,62.72598597,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3336.299298,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.66891803,46.42309458,,10.97922938,334.9006241,8.6e-07,
410,1262,1262_C_11_H_4_140_141_183.4,no,1262_C_11_H_4_140_141_183.4,1.231668293,0.076658299,183.405,199.925,,62.73047757,62.73047757,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3336.523879,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.6707749,46.42259239,,10.97922938,334.9231677,8.6e-07,
411,1262,1262_C_11_H_4_144_145_183.44,no,1262_C_11_H_4_144_145_183.44,1.196617201,0.14156806,183.445,199.965,,62.73646639,62.73646639,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3336.823319,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.67325073,46.42192279,,10.97922938,334.9532258,8.6e-07,
412,1262,1262_C_11_H_4_146_147_183.46,no,1262_C_11_H_4_146_147_183.46,1.395864849,0.418468417,183.465,199.985,,62.73946079,62.73946079,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3336.97304,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.67448865,46.421588,,10.97922938,334.9682549,8.6e-07,
413,1262,1262_C_11_H_4_149_150_183.49,no,1262_C_11_H_4_149_150_183.49,1.371567848,0.388044972,183.495,200.015,,62.7439524,62.7439524,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3337.19762,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.67634552,46.4210858,,10.97922938,334.9907984,8.6e-07,
414,1262,1262_C_11_H_5_2_3_183.52,no,1262_C_11_H_5_2_3_183.52,1.367223035,0.500411484,183.525,200.045,,62.74844401,62.74844401,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3337.4222,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.67820239,46.42058361,,10.97922938,335.013342,8.6e-07,
415,1262,1262_C_11_H_5_6_7_183.56,no,1262_C_11_H_5_6_7_183.56,1.293808121,0.187737805,183.565,200.08501,,62.75443282,62.75443282,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3337.721641,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.68067822,46.41991402,,10.97922938,335.0434001,8.6e-07,
416,1262,1262_C_11_H_5_8_9_183.58,no,1262_C_11_H_5_8_9_183.58,1.468001047,0.412227397,183.585,200.105,,62.75742722,62.75742722,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3337.871361,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.68191614,46.41957922,,10.97922938,335.0584292,8.6e-07,
417,1262,1262_C_11_H_5_18_19_183.68,no,1262_C_11_H_5_18_19_183.68,1.169676349,0.116719315,183.685,200.205,,62.77239925,62.77239925,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3338.619962,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.68810572,46.41790524,,10.97922938,335.1335744,8.61e-07,
418,1262,1262_C_11_H_5_20_21_183.7,no,1262_C_11_H_5_20_21_183.7,1.227190329,0.120068564,183.705,200.22501,,62.77539365,62.77539365,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3338.769683,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.68934363,46.41757044,,10.97922938,335.1486035,8.61e-07,
419,1262,1262_C_11_H_5_26_27_183.76,no,1262_C_11_H_5_26_27_183.76,1.31903213,0.460393696,183.765,200.285,,62.78437687,62.78437687,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3339.218843,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.69305738,46.41656606,,10.97922938,335.1936906,8.61e-07,
420,1262,1262_C_11_H_5_29_30_183.79,no,1262_C_11_H_5_29_30_183.79,1.252490221,0.320490608,183.795,200.315,,62.78886847,62.78886847,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3339.443424,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.69491425,46.41606386,,10.97922938,335.2162342,8.61e-07,
421,1262,1262_C_11_H_5_32_33_183.82,no,1262_C_11_H_5_32_33_183.82,1.167853851,0.131773366,183.825,200.345,,62.79336008,62.79336008,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3339.668004,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.69677112,46.41556167,,10.97922938,335.2387778,8.61e-07,
422,1262,1262_C_11_H_5_35_36_183.85,no,1262_C_11_H_5_35_36_183.85,1.370748938,0.424172279,183.855,200.375,,62.79785169,62.79785169,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3339.892584,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.698628,46.41505947,,10.97922938,335.2613213,8.61e-07,
423,1262,1262_C_11_H_5_38_39_183.88,no,1262_C_11_H_5_38_39_183.88,1.410144894,0.333898552,183.885,200.405,,62.8023433,62.8023433,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3340.117165,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.70038888,46.41438313,,10.97922938,335.2838649,8.61e-07,
424,1262,1262_C_11_H_5_41_42_183.91,no,1262_C_11_H_5_41_42_183.91,1.182477975,0.118392222,183.915,200.435,,62.8068349,62.8068349,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3340.341745,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.70206175,46.41354714,,10.97922938,335.3064085,8.61e-07,
425,1262,1262_C_11_H_5_44_45_183.94,no,1262_C_11_H_5_44_45_183.94,1.272680891,0.053450302,183.945,200.465,,62.81132651,62.81132651,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3340.566326,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.70373462,46.41271114,,10.97922938,335.3289521,8.61e-07,
426,1262,1262_C_11_H_5_50_51_184,no,1262_C_11_H_5_50_51_184,1.184320036,-0.008126129,184.005,200.52499,,62.82030973,62.82030973,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3341.015486,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.70708037,46.41103915,,10.97922938,335.3740392,8.61e-07,
427,1262,1262_C_11_H_5_53_54_184.03,no,1262_C_11_H_5_53_54_184.03,1.09572321,-0.028477098,184.035,200.55499,,62.82480133,62.82480133,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3341.240067,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.70875325,46.41020316,,10.97922938,335.3965828,8.61e-07,
428,1262,1262_C_11_H_5_59_60_184.09,no,1262_C_11_H_5_59_60_184.09,1.187232396,-0.098742337,184.095,200.61501,,62.83378455,62.83378455,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3341.689227,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.71209899,46.40853117,,10.97922938,335.4416699,8.61e-07,
429,1262,1262_C_11_H_5_62_63_184.12,no,1262_C_11_H_5_62_63_184.12,1.075890039,-0.075648699,184.125,200.645,,62.83827616,62.83827616,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3341.913808,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.71377187,46.40769517,,10.97922938,335.4642135,8.61e-07,
430,1262,1262_C_11_H_5_65_66_184.15,no,1262_C_11_H_5_65_66_184.15,1.164439383,0.07838494,184.155,200.675,,62.84276777,62.84276777,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3342.138388,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.71544474,46.40685918,,10.97922938,335.4867571,8.61e-07,
431,1262,1262_C_11_H_5_71_72_184.21,no,1262_C_11_H_5_71_72_184.21,1.176949139,-0.114369928,184.215,200.735,,62.85163322,62.85163322,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3342.581661,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.71874663,46.40520911,,10.97922938,335.5312532,8.61e-07,
432,1262,1262_C_11_H_5_77_78_184.27,no,1262_C_11_H_5_77_78_184.27,0.967429204,-0.108404071,184.275,200.795,,62.85920447,62.85920447,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3342.960223,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.7215665,46.40379992,,10.97922938,335.5692536,8.61e-07,
433,1262,1262_C_11_H_5_83_84_184.33,no,1262_C_11_H_5_83_84_184.33,1.110188023,-0.172723835,184.335,200.855,,62.86677572,62.86677572,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3343.338786,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.72438637,46.40239073,,10.97922938,335.607254,8.61e-07,
434,1262,1262_C_11_H_5_87_88_184.37,no,1262_C_11_H_5_87_88_184.37,1.132481348,-0.096970605,184.375,200.895,,62.87182322,62.87182322,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3343.591161,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.72626628,46.40145127,,10.97922938,335.6325877,8.62e-07,
435,1262,1262_C_11_H_5_89_90_184.39,no,1262_C_11_H_5_89_90_184.39,1.130765413,-0.104969873,184.395,200.91499,,62.87434697,62.87434697,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3343.717349,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.72720624,46.40098154,,10.97922938,335.6452545,8.62e-07,
436,1262,1262_C_11_H_5_92_93_184.42,no,1262_C_11_H_5_92_93_184.42,1.200568745,0.034638259,184.425,200.94501,,62.8781326,62.8781326,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3343.90663,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.72861617,46.40027694,,10.97922938,335.6642547,8.62e-07,
437,1262,1262_C_11_H_5_95_96_184.45,no,1262_C_11_H_5_95_96_184.45,1.204795576,-0.030437165,184.455,200.97501,,62.88191822,62.88191822,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3344.095911,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.73002611,46.39957235,,10.97922938,335.6832549,8.62e-07,
438,1262,1262_C_11_H_5_98_99_184.48,no,1262_C_11_H_5_98_99_184.48,1.305580729,-0.040699526,184.485,201.005,,62.88570385,62.88570385,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3344.285193,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.73143604,46.39886775,,10.97922938,335.7022551,8.62e-07,
439,1262,1262_C_11_H_5_107_108_184.57,no,1262_C_11_H_5_107_108_184.57,1.298594988,-0.156237905,184.575,201.095,,62.89706073,62.89706073,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3344.853036,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.73566585,46.39675396,,10.97922938,335.7592558,8.62e-07,
440,1262,1262_C_11_H_5_110_111_184.6,no,1262_C_11_H_5_110_111_184.6,1.318651977,-0.06230492,184.605,201.125,,62.90084636,62.90084636,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3345.042318,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.73702482,46.3962296,,10.97922938,335.778256,8.62e-07,
441,1262,1262_C_11_H_5_114_115_184.64,no,1262_C_11_H_5_114_115_184.64,1.154017808,-0.057225379,184.645,201.16499,,62.90589386,62.90589386,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3345.294693,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.73860078,46.39636497,,10.97922938,335.8035897,8.62e-07,
442,1262,1262_C_11_H_5_116_117_184.66,no,1262_C_11_H_5_116_117_184.66,1.306501815,-0.067933844,184.665,201.185,,62.90841761,62.90841761,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3345.42088,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.73938876,46.39643266,,10.97922938,335.8162565,8.62e-07,
443,1262,1262_C_11_H_5_119_120_184.69,no,1262_C_11_H_5_119_120_184.69,1.198663848,-0.157605641,184.695,201.215,,62.91220323,62.91220323,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3345.610162,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74057073,46.39653419,,10.97922938,335.8352567,8.62e-07,
444,1262,1262_C_11_H_5_122_123_184.72,no,1262_C_11_H_5_122_123_184.72,1.415508172,0.149569888,184.725,201.245,,62.91598886,62.91598886,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3345.799443,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74175271,46.39663572,,10.97922938,335.8542569,8.62e-07,
445,1262,1262_C_11_H_5_125_126_184.75,no,1262_C_11_H_5_125_126_184.75,1.24410224,0.022355278,184.755,201.27499,,62.91977449,62.91977449,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3345.988724,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74293468,46.39673725,,10.97922938,335.8732571,8.62e-07,
446,1262,1262_C_11_H_5_128_129_184.78,no,1262_C_11_H_5_128_129_184.78,1.232066454,-0.007308773,184.785,201.30499,,62.92356011,62.92356011,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3346.178006,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74411665,46.39683878,,10.97922938,335.8922574,8.62e-07,
447,1262,1262_C_11_H_5_131_132_184.81,no,1262_C_11_H_5_131_132_184.81,1.296166494,0.099617042,184.815,201.33501,,62.92734574,62.92734574,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3346.367287,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74529862,46.39694031,,10.97922938,335.9112576,8.62e-07,
448,1262,1262_C_11_H_5_134_135_184.84,no,1262_C_11_H_5_134_135_184.84,1.15973149,-0.029549991,184.845,201.36501,,62.93113136,62.93113136,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3346.556568,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74648059,46.39704184,,10.97922938,335.9302578,8.62e-07,
449,1262,1262_C_11_H_5_137_138_184.87,no,1262_C_11_H_5_137_138_184.87,1.139838418,0.031528607,184.875,201.395,,62.93491699,62.93491699,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3346.745849,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74766257,46.39714337,,10.97922938,335.949258,8.62e-07,
450,1262,1262_C_11_H_6_2_3_185.02,no,1262_C_11_H_6_2_3_185.02,1.173041079,0.075008553,185.025,201.545,,62.95384512,62.95384512,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3347.692256,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75357243,46.39765102,,10.97922938,336.0442591,8.62e-07,
451,1262,1262_C_11_H_6_5_6_185.05,no,1262_C_11_H_6_5_6_185.05,1.141027407,-0.115094665,185.055,201.575,,62.95785706,62.95785706,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3347.892853,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75482506,46.39775862,,10.97922938,336.0643952,8.62e-07,
452,1262,1262_C_11_H_6_9_10_185.09,no,1262_C_11_H_6_9_10_185.09,1.056300507,0.004814828,185.095,201.61501,,62.96471771,62.96471771,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3348.235886,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75696714,46.39794262,,10.97922938,336.0988292,8.62e-07,
453,1262,1262_C_11_H_6_11_12_185.11,no,1262_C_11_H_6_11_12_185.11,1.136547462,-0.237337227,185.115,201.63499,,62.96814804,62.96814804,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3348.407402,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75803817,46.39803462,,10.97922938,336.1160461,8.63e-07,
454,1262,1262_C_11_H_6_14_15_185.14,no,1262_C_11_H_6_14_15_185.14,1.138836012,-0.052631206,185.145,201.66499,,62.97329353,62.97329353,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3348.664677,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75964473,46.39817262,,10.97922938,336.1418716,8.63e-07,
455,1262,1262_C_11_H_6_17_18_185.17,no,1262_C_11_H_6_17_18_185.17,1.156137057,0.029296897,185.175,201.69501,,62.97843902,62.97843902,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3348.921951,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.76125129,46.39831063,,10.97922938,336.167697,8.63e-07,
456,1262,1262_B_21_H_1_38_39_181.78,no,1262_B_21_H_1_38_39_181.78,1.341013941,0.223384916,181.785,201.72501,,62.98358451,62.98358451,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3349.179226,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.76285785,46.39844863,,10.97922938,336.1935224,8.63e-07,
457,1262,1262_B_21_H_1_41_42_181.84,no,1262_B_21_H_1_41_42_181.84,1.363970178,-0.05770161,181.815,201.755,,62.98873,62.98873,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3349.4365,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.7644644,46.39858663,,10.97922938,336.2193479,8.63e-07,
458,1262,1262_B_21_H_1_44_45_181.87,no,1262_B_21_H_1_44_45_181.87,1.308602213,0.064704433,181.845,201.785,,62.99387549,62.99387549,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3349.693775,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.76607096,46.39872463,,10.97922938,336.2451733,8.63e-07,
459,1262,1262_B_21_H_1_47_48_181.9,no,1262_B_21_H_1_47_48_181.9,1.324445425,0.237951418,181.875,201.815,,62.99902098,62.99902098,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3349.951049,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.76767752,46.39886263,,10.97922938,336.2709988,8.63e-07,
460,1262,1262_B_21_H_1_50_51_181.93,no,1262_B_21_H_1_50_51_181.93,1.286980001,0.134966134,181.905,201.845,,63.00416648,63.00416648,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3350.208324,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.76973381,46.3988451,,10.97922938,336.2968242,8.63e-07,
461,1262,1262_B_21_H_1_53_54_181.96,no,1262_B_21_H_1_53_54_181.96,1.39188552,0.091256827,181.935,201.875,,63.00931197,63.00931197,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3350.465598,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.77189578,46.39879102,,10.97922938,336.3226497,8.63e-07,
462,1262,1262_B_21_H_1_56_57_181.99,no,1262_B_21_H_1_56_57_181.99,1.299796455,-0.191301762,181.965,201.905,,63.01445746,63.01445746,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3350.722873,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.77405775,46.39873693,,10.97922938,336.3484751,8.63e-07,
463,1262,1262_B_21_H_1_59_60_182.02,no,1262_B_21_H_1_59_60_182.02,1.353008059,0.138795387,181.995,201.935,,63.01960295,63.01960295,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3350.980147,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.77621973,46.39868285,,10.97922938,336.3743005,8.63e-07,
464,1262,1262_B_21_H_1_65_66_182.05,no,1262_B_21_H_1_65_66_182.05,1.464225588,0.145977232,182.055,201.995,,63.02989393,63.02989393,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3351.494696,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.78054367,46.39857469,,10.97922938,336.4259514,8.63e-07,
465,1262,1262_B_21_H_1_68_69_182.08,no,1262_B_21_H_1_68_69_182.08,1.34064789,-0.117348558,182.085,202.02499,,63.03503942,63.03503942,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3351.751971,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.78270564,46.39852061,,10.97922938,336.4517769,8.63e-07,
466,1262,1262_B_21_H_1_71_72_182.11,no,1262_B_21_H_1_71_72_182.11,1.393360274,-0.030726583,182.115,202.05499,,63.04018491,63.04018491,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3352.009246,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.78486761,46.39846652,,10.97922938,336.4776023,8.63e-07,
467,1262,1262_B_21_H_1_74_75_182.14,no,1262_B_21_H_1_74_75_182.14,1.274563024,-0.208570242,182.145,202.08501,,63.0453304,63.0453304,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3352.26652,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.78702958,46.39841244,,10.97922938,336.5034277,8.63e-07,
468,1262,1262_B_21_H_1_77_78_182.17,no,1262_B_21_H_1_77_78_182.17,1.305822446,-0.020326489,182.175,202.11501,,63.05047589,63.05047589,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3352.523795,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.78919155,46.39835836,,10.97922938,336.5292532,8.63e-07,
469,1262,1262_B_21_H_1_80_81_182.2,no,1262_B_21_H_1_80_81_182.2,1.275202443,-0.283700442,182.205,202.145,,63.05562138,63.05562138,Nuttallides truempyi,Barnet et al. (2019),,,,,,,,,,,,,,,,,,,,,3352.781069,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.79135352,46.39830428,,10.97922938,336.5550786,8.63e-07,
