,foram_database_idx,core,sample_id,sample_mix_id,s_id_species,agilent_id,run_name,run_order,time,sample_name,rank,sum_sq_resid
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081447,Carbonates_TE_21smps_JB_GW_20230808.b,16,2023-08-08 14:47:40,6,5,0.5405708672203327
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081537,Carbonates_TE_21smps_JB_GW_20230808.b,25,2023-08-08 15:37:19,12,6,0.5889145183791122
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,7,0.5993857353282884
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,8,0.6294175720136111
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081520,Carbonates_TE_21smps_JB_GW_20230808.b,22,2023-08-08 15:20:45,9,9,0.6563330545277041
1997,,U1409,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5,U1409_B_13_H_3_108-110.5_Cibicidoides grimsdalei,STG202308081436,Carbonates_TE_21smps_JB_GW_20230808.b,14,2023-08-08 14:36:40,4,10,0.6839266326987983
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,1,0.06188343816853222
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,2,0.11729249929867144
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,3,0.356851440407625
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081537,Carbonates_TE_21smps_JB_GW_20230808.b,25,2023-08-08 15:37:19,12,4,0.39025036416833897
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081425,Carbonates_TE_21smps_JB_GW_20230808.b,12,2023-08-08 14:25:39,3,5,0.4252660229318414
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,6,0.4541221234497774
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081604,Carbonates_TE_21smps_JB_GW_20230808.b,30,2023-08-08 16:04:55,15,7,0.4697207365452234
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081447,Carbonates_TE_21smps_JB_GW_20230808.b,16,2023-08-08 14:47:40,6,8,0.5321040406994385
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,9,0.5710067681254468
1998,,U1409,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5,U1409_A_14_H_2_88-90.5_Cibicidoides subspiratus,STG202308111613,Carbonates_TE_19smps_JB_GW_20230811.b,34,2023-08-11 16:13:11,20,10,0.612235272311161
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081425,Carbonates_TE_21smps_JB_GW_20230808.b,12,2023-08-08 14:25:39,3,1,0.3599392484903436
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081604,Carbonates_TE_21smps_JB_GW_20230808.b,30,2023-08-08 16:04:55,15,2,0.3955250264679121
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,3,0.4607529307823116
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081509,Carbonates_TE_21smps_JB_GW_20230808.b,20,2023-08-08 15:09:45,7,4,0.6284724189570307
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,5,0.6651098023349058
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308111428,Carbonates_TE_19smps_JB_GW_20230811.b,15,2023-08-11 14:28:15,9,6,0.8514101788570797
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,7,1.1505379828842757
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,8,1.1635208903394216
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,9,1.197641633557528
1999,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides laurisae,STG202308111613,Carbonates_TE_19smps_JB_GW_20230811.b,34,2023-08-11 16:13:11,20,10,1.2588749127867274
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,1,0.03650592739109181
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081447,Carbonates_TE_21smps_JB_GW_20230808.b,16,2023-08-08 14:47:40,6,2,0.11170706140981165
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,3,0.12902504410107965
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,4,0.17321344450392484
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,5,0.19089558480758043
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081509,Carbonates_TE_21smps_JB_GW_20230808.b,20,2023-08-08 15:09:45,7,6,0.20353221716973832
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081520,Carbonates_TE_21smps_JB_GW_20230808.b,22,2023-08-08 15:20:45,9,7,0.23260497570203365
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081436,Carbonates_TE_21smps_JB_GW_20230808.b,14,2023-08-08 14:36:40,4,8,0.2562314965480892
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081414,Carbonates_TE_21smps_JB_GW_20230808.b,10,2023-08-08 14:14:38,1,9,0.2905558264987039
2000,,U1409,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10,U1409_B_12_H_2_8-10_Cibicidoides subspiratus,STG202308081515,Carbonates_TE_21smps_JB_GW_20230808.b,21,2023-08-08 15:15:15,8,10,0.36209376398362686
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,1,0.201353336421955
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081425,Carbonates_TE_21smps_JB_GW_20230808.b,12,2023-08-08 14:25:39,3,2,0.2723081529065697
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081414,Carbonates_TE_21smps_JB_GW_20230808.b,10,2023-08-08 14:14:38,1,3,0.2883463661725388
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,4,0.29750988527229555
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,5,0.30174884175602873
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,6,0.36992307171469524
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081447,Carbonates_TE_21smps_JB_GW_20230808.b,16,2023-08-08 14:47:40,6,7,0.37852867410847674
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308111517,Carbonates_TE_19smps_JB_GW_20230811.b,24,2023-08-11 15:17:57,14,8,0.42677636224387006
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081520,Carbonates_TE_21smps_JB_GW_20230808.b,22,2023-08-08 15:20:45,9,9,0.43626372071580394
2001,,U1409,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96,U1409C-12_H_3_94-96_Cibicidoides eocaenus,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,10,0.4817279460663479
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308081425,Carbonates_TE_21smps_JB_GW_20230808.b,12,2023-08-08 14:25:39,3,1,0.14922422538793417
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,2,0.5030190290285965
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308111428,Carbonates_TE_19smps_JB_GW_20230811.b,15,2023-08-11 14:28:15,9,3,0.5142116760953995
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308081531,Carbonates_TE_21smps_JB_GW_20230808.b,24,2023-08-08 15:31:47,11,4,0.5801843251702963
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,5,0.5894529464549882
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308111517,Carbonates_TE_19smps_JB_GW_20230811.b,24,2023-08-11 15:17:57,14,6,0.676317878605501
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308081610,Carbonates_TE_21smps_JB_GW_20230808.b,31,2023-08-08 16:10:26,16,7,1.0030907453522093
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,8,1.0304885714649872
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308111613,Carbonates_TE_19smps_JB_GW_20230811.b,34,2023-08-11 16:13:11,20,9,1.1977744465319944
2002,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides havanensis,STG202308111433,Carbonates_TE_19smps_JB_GW_20230811.b,16,2023-08-11 14:33:46,10,10,1.275194497553161
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308081700,Carbonates_TE_21smps_JB_GW_20230808.b,40,2023-08-08 17:00:05,21,1,0.09243085808979841
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308081626,Carbonates_TE_21smps_JB_GW_20230808.b,34,2023-08-08 16:26:59,18,2,0.25934314033916217
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308111613,Carbonates_TE_19smps_JB_GW_20230811.b,34,2023-08-11 16:13:11,20,3,0.5784918316042098
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308111422,Carbonates_TE_19smps_JB_GW_20230811.b,14,2023-08-11 14:22:44,8,4,0.5808096330512299
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308111433,Carbonates_TE_19smps_JB_GW_20230811.b,16,2023-08-11 14:33:46,10,5,0.6526857606290706
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308081537,Carbonates_TE_21smps_JB_GW_20230808.b,25,2023-08-08 15:37:19,12,6,0.6754925328608532
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308111455,Carbonates_TE_19smps_JB_GW_20230811.b,20,2023-08-11 14:55:52,11,7,0.749615864592795
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308081425,Carbonates_TE_21smps_JB_GW_20230808.b,12,2023-08-08 14:25:39,3,8,0.8542895780529164
2003,,U1409,U1409C_15_X_CC,U1409C_15_X_CC,U1409C_15_X_CC_Cibicidoides subspiratus,STG202308081420,Carbonates_TE_21smps_JB_GW_20230808.b,11,2023-08-08 14:20:08,2,9,1.0279417761588585
