,foram_database_idx,core,sample_id,sample_mix_id,s_id_species,agilent_id,run_name,run_order,time,sample_name,rank,sum_sq_resid
1468,,1262,1262_C_13_H_2_51_52_195.51,Dan-C2_28,Dan-C2_28_Nuttallides truempyi,STG202104091645,Carbonates_TE_54smps_JB_20210409.b,55,2021-04-09 16:45:33,DAN-C2_28,0,0
1469,,1262,1262_B_22_H_3_95_96_193.61,Dan-C2_66,Dan-C2_66_Nuttallides truempyi,STG202104092136,Carbonates_TE_54smps_JB_20210409.b,108,2021-04-09 21:36:59,DAN-C2_66,0,0
1668,,1262,1262_C_13_H_7_39_42_202.59_202.62,MS_1,MS_1_Nuttallides truempyi,STG202105121826,Carbonates_TE_48smps_JB_MS_20210512.b,3,2021-05-12 18:26:01,MS_1,0,0
1669,,1262,1262_C_13_H_6_117_H_7_42_202.17_202.62,MS_2,MS_2_Nuttallides truempyi,STG202105122121,Carbonates_TE_48smps_JB_MS_20210512.b,35,2021-05-12 21:21:52,MS_20,0,0
1670,,1262,1262_C_13_H_6_99_118_201.99_202.17,MS_3,MS_3_Nuttallides truempyi,STG202105121831,Carbonates_TE_48smps_JB_MS_20210512.b,4,2021-05-12 18:31:28,MS_3,0,0
1671,,1262,1262_C_13_H_6_84_97_201.84_201.96,MS_4,MS_4_Nuttallides truempyi,STG202105121842,Carbonates_TE_48smps_JB_MS_20210512.b,6,2021-05-12 18:42:28,MS_4,0,0
1672,,1262,1262_C_13_H_6_66_82_201.66_201.81,MS_5,MS_5_Nuttallides truempyi,STG202105121847,Carbonates_TE_48smps_JB_MS_20210512.b,7,2021-05-12 18:47:57,MS_5,0,0
1673,,1262,1262_C_13_H_6_24_61_201.24_201.6,MS_6,MS_6_Nuttallides truempyi,STG202105121909,Carbonates_TE_48smps_JB_MS_20210512.b,11,2021-05-12 19:09:56,MS_6,0,0
1674,,1262,1262_C_13_H_5_144_H_6_19_200.94_201.18,MS_7,MS_7_Nuttallides truempyi,STG202105121915,Carbonates_TE_48smps_JB_MS_20210512.b,12,2021-05-12 19:15:25,MS_7,0,0
1675,,1262,1262_C_13_H_5_96_139_200.46_200.88,MS_8,MS_8_Nuttallides truempyi,STG202105121926,Carbonates_TE_48smps_JB_MS_20210512.b,14,2021-05-12 19:26:25,MS_8,0,0
1676,,1262,1262_C_13_H_4_90_H_5_34_198.90_199.83,MS_10,MS_10_Nuttallides truempyi,STG202105121953,Carbonates_TE_48smps_JB_MS_20210512.b,19,2021-05-12 19:53:53,MS_10,0,0
1677,,1262,1262_C_13_H_4_18_43_198.18_198.42,MS_12,MS_12_Nuttallides truempyi,STG202105121959,Carbonates_TE_48smps_JB_MS_20210512.b,20,2021-05-12 19:59:22,MS_12,0,0
1678,,1262,1262_C_13_H_3_120_H_4_16_197.7_198.15,MS_13,MS_13_Nuttallides truempyi,STG202106171715,Carbonates_TE_14smps_JB_MS_20210617.b,23,2021-06-17 17:15:08,MS_13,0,0
1679,,1262,1262_C_13_H_3_105_118_197.55_197.67,MS_14,MS_14_Nuttallides truempyi,STG202105122010,Carbonates_TE_48smps_JB_MS_20210512.b,22,2021-05-12 20:10:23,MS_14,0,0
1680,,1262,1262_C_13_H_3_60_103_197.1_197.52,MS_15,MS_15_Nuttallides truempyi,STG202105122015,Carbonates_TE_48smps_JB_MS_20210512.b,23,2021-05-12 20:15:53,MS_15,0,0
1681,,1262,1262_C_13_H_3_54_61_197.04_197.1,MS_16,MS_16_Nuttallides truempyi,STG202105122037,Carbonates_TE_48smps_JB_MS_20210512.b,27,2021-05-12 20:37:51,MS_16,0,0
1682,,1262,1262_C_13_H_3_30_37_196.8_196.86,MS_17,MS_17_Nuttallides truempyi,STG202105122043,Carbonates_TE_48smps_JB_MS_20210512.b,28,2021-05-12 20:43:22,MS_17,0,0
1683,,1262,1262_C_13_H_3_12_31_196.62_196.8,MS_18,MS_18_Nuttallides truempyi,STG202105122054,Carbonates_TE_48smps_JB_MS_20210512.b,30,2021-05-12 20:54:22,MS_18,0,0
1684,,1262,1262_C_13_H_2_137_138_H_3_6_7_196.37_196.56,MS_19,MS_19_Nuttallides truempyi,STG202105122059,Carbonates_TE_48smps_JB_MS_20210512.b,31,2021-05-12 20:59:53,MS_19,0,0
1685,,1262,1262_C_13_H_2_119_132_196.19_196.31,MS_20,MS_20_Nuttallides truempyi,STG202105122121,Carbonates_TE_48smps_JB_MS_20210512.b,35,2021-05-12 21:21:52,MS_20,0,0
1686,,1262,1262_C_13_H_2_107_114_196.07_196.13,MS_21,MS_21_Nuttallides truempyi,STG202105122127,Carbonates_TE_48smps_JB_MS_20210512.b,36,2021-05-12 21:27:22,MS_21,0,0
1687,,1262,1262_C_13_H_2_79_105_195.79_196.04,MS_22,MS_22_Nuttallides truempyi,STG202106171737,Carbonates_TE_14smps_JB_MS_20210617.b,27,2021-06-17 17:37:06,MS_22,0,0
1688,,1262,1262_C_13_H_2_58_59_195.58,MS_25,MS_25_Nuttallides truempyi,STG202105122138,Carbonates_TE_48smps_JB_MS_20210512.b,38,2021-05-12 21:38:23,MS_25,0,0
1692,,1262,1262_staitis_pre-1,PRE-1,PRE-1_Stensioeina beccariiformis,STG202106171525,Carbonates_TE_14smps_JB_MS_20210617.b,3,2021-06-17 15:25:12,PRE-1,0,0
1693,,1262,1262_staitis_pre-2,PRE-2,PRE-2_Stensioeina beccariiformis,STG202106171530,Carbonates_TE_14smps_JB_MS_20210617.b,4,2021-06-17 15:30:40,PRE-2,0,0
1694,,1262,1262_staitis_pre-3,PRE-3,PRE-3_Stensioeina beccariiformis,STG202106171541,Carbonates_TE_14smps_JB_MS_20210617.b,6,2021-06-17 15:41:40,PRE-3,0,0
