,region,core,lat,long,water_depth_m,temp_c,pH_total,DCO3_c,DCO3_a,B_umolkg,borate_bicarbonate_molmol,species,B_Ca_umolmol,reference,salinity,pH foram,pressure_bar,KspC,KspA,CO3sat_c,CO3sat_a,omega_c,omega_a,CO3_mmolkg,log(omega_c),omega_c_linpred,omega_c_logpred,lin_r_sq,log_r_sq,DCO3_c_linpred,lin_DCO3_r_sq
112,Atlantic,BOFS 14K,58.6,19.4,1756,3.4393,8.045425192492608,58.2947350675287,25.41182893506597,414.72941714285713,0.03286363052417413,Cibicidoides mundulus,158.34770853587622,Yu and Elderfield (2007),35.0,,176.2688066664,6.122359266926003e-07,9.507081696642649e-07,61.22359266926003,95.07081696642649,1.9521612915211706,1.2672936842863143,,0.6689371134303838,1.8918577824458875,1.7958003754537828,0.7943886562648657,0.807782319803358,51.098292201967695,0.7876849157436084
113,Atlantic,BOFS 17K,58.0,16.5,1150,5.49653,8.047075299340415,71.20925680854856,41.77297057623602,416.7392914285714,0.03280510148327245,Cibicidoides mundulus,167.13181516043352,Yu and Elderfield (2007),35.0,,115.43799981,5.397052796660263e-07,8.423907274068174e-07,53.97052796660263,84.23907274068173,2.3194100463981635,1.495885925820056,,0.8413128629953274,2.1258762951459778,2.046854609294181,0.7943886562648657,0.807782319803358,62.1402391459082,0.7876849157436084
114,Atlantic,BOFS 30K,19.75,20.73,3500,2.47978,7.939998936359079,21.091728091818638,-22.637752664461004,414.90413714285717,0.030040961525902805,Cibicidoides mundulus,138.9894840072214,Yu and Elderfield (2007),35.0,,351.3330429,8.651707550550204e-07,1.3162139822646375e-06,86.51707550550204,131.62139822646375,1.243786882168449,0.8280085687472247,,0.2181606630557773,1.3761328366619434,1.3459213214805164,0.7943886562648657,0.807782319803358,26.764287924661147,0.7876849157436084
115,Atlantic,ODP1088,-41.08,-13.34,2082,2.63249,7.895337130222214,23.202356850063765,-11.66799693402288,413.25915428571426,0.0233442377281704,Cibicidoides mundulus,142.041583155367,Yu and Elderfield (2007),35.0,,208.99297009080001,6.555325275227491e-07,1.01464491046399e-06,65.5532527522749,101.464491046399,1.3539466902999497,0.8850041348092192,,0.3030238017060856,1.45744420203921,1.408527348772765,0.7943886562648657,0.807782319803358,30.600889448514835,0.7876849157436084
116,Atlantic,M35010-2,18.933,64.09,2696,3.15165,7.994377314576802,40.90653807957983,2.6027311511840594,415.4413714285715,0.032157522171359455,Cibicidoides mundulus,149.179881478315,Yu and Elderfield (2007),35.0,,270.6268239024,7.370447947757724e-07,1.1317423641216926e-06,73.70447947757724,113.17423641216926,1.5550074889549235,1.0229975587527287,,0.44148036166778265,1.6476165244101288,1.56655856166373,0.7943886562648657,0.807782319803358,39.57399448023838,0.7876849157436084
117,Atlantic,M35004-1,14.41,61.662,2885,3.36001,7.961235831962368,33.63226711836144,-5.7445699562008485,415.41284571428577,0.030542705790546007,Cibicidoides mundulus,141.0842522371084,Yu and Elderfield (2007),35.0,,289.59880821900003,7.633186880659149e-07,1.169158540130029e-06,76.33186880659149,116.9158540130029,1.440605839267192,0.9508657743237974,,0.3650637468226728,1.4319398260988754,1.3885829045426534,0.7943886562648657,0.807782319803358,29.39748907338128,0.7876849157436084
118,Atlantic,GeoB1503-2,2.31,30.648,2298,3.14431,7.9897638284940555,42.64244945357845,6.680765822340149,415.39264000000003,0.03035746835532924,Cibicidoides mundulus,142.02978341970564,Yu and Elderfield (2007),35.0,,230.6752378812,6.820960172621194e-07,1.052487323167469e-06,68.20960172621193,105.2487323167469,1.6251678411016377,1.0634759742495932,,0.4856110972797603,1.4571298437660527,1.4082797850425979,0.7943886562648657,0.807782319803358,30.586056744325987,0.7876849157436084
119,Atlantic,GeoB1504-1,2.288,31.287,2980,2.70222,7.981088936521063,34.46221850636127,-5.765878691754168,415.0752914285714,0.03157662311477823,Cibicidoides mundulus,143.19984730658985,Yu and Elderfield (2007),35.0,,299.134990812,7.812586909589675e-07,1.195938441984683e-06,78.12586909589675,119.5938441984683,1.4411114897686463,0.9517878304657088,,0.36541468374597813,1.4883016660441695,1.433041260383972,0.7943886562648657,0.807782319803358,32.056870329839285,0.7876849157436084
120,Atlantic,GeoB1523-2,3.815,41.622,3291,2.53781,7.967128417181472,27.93497936155019,-14.370937588462638,414.9564342857143,0.03157410019753072,Cibicidoides mundulus,134.04278043388305,Yu and Elderfield (2007),35.0,,330.3534411954,8.307012711998251e-07,1.266958355910664e-06,83.07012711998252,126.69583559106641,1.3362818901336486,0.8865713500256833,,0.2898910484670295,1.2443470714750142,1.2503076388080325,0.7943886562648657,0.807782319803358,20.546098558482356,0.7876849157436084
121,Atlantic,GeoB4406-2,5.09,43.762,3709,2.33521,7.938027641464317,16.3093798833428,-28.92833419718042,414.7959771428571,0.03097226591281471,Cibicidoides mundulus,127.34221186560147,Yu and Elderfield (2007),35.0,,372.31264460460005,9.016639308060433e-07,1.3683751556973987e-06,90.16639308060432,136.83751556973988,1.18088091722559,0.7885935441261577,,0.16626069997686804,1.0658363637144226,1.1315335480009263,0.7943886562648657,0.807782319803358,12.123236019637744,0.7876849157436084
122,Atlantic,GeoB4420-1,16.472,46.463,2763,2.83912,7.9790428913476035,35.82774338075755,-2.996760269548389,415.2547657142857,0.030942880481812582,Cibicidoides mundulus,157.3794227156421,Yu and Elderfield (2007),35.0,,277.3523421522,7.483076228463075e-07,1.148412334092939e-06,74.83076228463075,114.84123340929389,1.47878362169399,0.9739051890981705,,0.39121987261597085,1.8660615555551203,1.770083343296817,0.7943886562648657,0.807782319803358,49.88112110983812,0.7876849157436084
123,Atlantic,GeoB4421-2,16.99,46.01,3176,2.62288,7.954534972223038,26.6291756435226,-14.887291438637646,415.06102857142855,0.030381725878125827,Cibicidoides mundulus,142.8091061260975,Yu and Elderfield (2007),35.0,,318.8096412144,8.119252549992908e-07,1.2399824202495096e-06,81.19252549992908,123.99824202495094,1.3279757031765917,0.8799394959515473,,0.2836557550861127,1.4778918800730088,1.4247241557932129,0.7943886562648657,0.807782319803358,31.565694212765862,0.7876849157436084
124,Atlantic,OMEX 12B,48.9988,13.2087,3656,2.51787,7.963988655775244,24.924392122959716,-19.851664712345723,414.9623771428572,0.03232257379889979,Cibicidoides mundulus,120.74598945583708,Yu and Elderfield (2007),35.0,,366.99245852639996,8.910715316213241e-07,1.3529857197124322e-06,89.1071531621324,135.2985719712432,1.2797125846632003,0.8532751349617713,,0.24663550948604507,0.8901055553637369,1.0256355222480353,0.7943886562648657,0.807782319803358,3.8315404617277125,0.7876849157436084
125,Atlantic,OMEX 14B,48.588,13.3395,4335,2.50499,7.917237266057767,7.19118711528381,-42.46039027468049,414.84470857142855,0.03147420340470718,Cibicidoides mundulus,115.46075644084733,Yu and Elderfield (2007),35.0,,435.151068849,1.0133939522544887e-06,1.5259739722657336e-06,101.33939522544887,152.59739722657335,1.0709614173173783,0.7217489220236423,,0.06855676590295313,0.7493009838454987,0.9479821132300549,0.7943886562648657,0.807782319803358,-2.81219293453222,0.7876849157436084
126,Indian,WIND 3B,-32.64416666666666,-48.494,3731,1.15576,7.850625808403559,-4.417501302440385,-50.42223610438455,412.63872,0.024117240027613923,Cibicidoides mundulus,129.9796806245049,Yu and Elderfield (2007),35.0,,374.5210237314,9.15551642467545e-07,1.3902404193720736e-06,91.5551642467545,139.02404193720736,0.951750386351396,0.6373128316384397,,-0.049452477781713085,1.1361015076422083,1.1768756753043643,0.7943886562648657,0.807782319803358,15.438631807377305,0.7876849157436084
127,Indian,WIND 5B,-31.569,-47.56916666666667,3684,1.25637,7.857583233160478,-2.0196177991832656,-47.63537917297745,412.7492571428572,0.024379644291279694,Cibicidoides mundulus,122.11451323756148,Yu and Elderfield (2007),35.0,,369.80312286960003,9.063982220371036e-07,1.3770478041342089e-06,90.63982220371035,137.7047804134209,0.9777182065224683,0.654076067439596,,-0.022533782855546355,0.9265645731878731,1.0467590958557804,0.7943886562648657,0.807782319803358,5.551825475923266,0.7876849157436084
128,Indian,WIND 33B,-11.211833333333333,-58.77066666666666,3520,1.57981,7.825625711276832,-3.561700237552728,-47.86101029386211,412.7754057142858,0.02223315410566483,Cibicidoides mundulus,150.63,Yu and Elderfield (2007),35.0,,353.340660288,8.754661693407201e-07,1.3324487148769991e-06,87.546616934072,133.2448714876999,0.9593165291557193,0.6408041093102765,,-0.04153419687227803,1.6862493181805123,1.6007672944424545,0.7943886562648657,0.807782319803358,41.39684710068664,0.7876849157436084
129,Canaries,GeoB8611-3,,,490,11.9,,101.8,,,,Cibicidoides mundulus,188.4,Rae et al. (2011),35.64,7.986,49.186626006,4.81323853309759e-07,7.491406313313404e-07,48.13238533097589,74.91406313313404,3.1150001043992717,,,1.1362291857544309,2.692484738863131,2.8098420213080004,0.7943886562648657,0.807782319803358,88.8751341818901,0.7876849157436084
130,Canaries,GeoB8611-3,,,490,11.9,,101.8,,,,Cibicidoides mundulus,191.5,Rae et al. (2011),35.64,7.953,49.186626006,4.81323853309759e-07,7.491406313313404e-07,48.13238533097589,74.91406313313404,3.1150001043992717,,,1.1362291857544309,2.7750722369864063,2.942641864869441,0.7943886562648657,0.807782319803358,92.77194884833781,0.7876849157436084
131,Canaries,GeoB8611-3,,,490,11.9,,101.8,,,,Cibicidoides mundulus,183.2,Rae et al. (2011),35.64,7.995,49.186626006,4.81323853309759e-07,7.491406313313404e-07,48.13238533097589,74.91406313313404,3.1150001043992717,,,1.1362291857544309,2.553950871043442,2.600401505043224,0.7943886562648657,0.807782319803358,82.3385418381713,0.7876849157436084
132,Walvis East,GeoB1206,,,940,3.5,,31.1,,,,Cibicidoides mundulus,159.6,Rae et al. (2011),34.41,7.944,94.35801723600001,5.098665920228803e-07,8.00412916906289e-07,50.98665920228803,80.0412916906289,1.6099634784191623,,,0.4762114945273806,1.925220240169474,1.8296152874278335,0.7943886562648657,0.807782319803358,52.67246889360152,0.7876849157436084
133,Canaries,GeoB8608-4,,,975,8.0,,66.7,,,,Cibicidoides mundulus,170.7,Rae et al. (2011),35.34,7.939,97.871347665,5.246151623494172e-07,8.174178140151892e-07,52.46151623494171,81.74178140151892,2.2714081632961807,,,0.8203999754181365,2.2209367657076537,2.15859631757709,0.7943886562648657,0.807782319803358,66.62557947346272,0.7876849157436084
134,Canaries,GeoB6011-2,,,999,7.9,,66.5,,,,Cibicidoides mundulus,177.5,Rae et al. (2011),35.34,7.978,100.28048853060001,5.271204929838946e-07,8.212041559216778e-07,52.71204929838946,82.12041559216779,2.2615711376266265,,,0.8160597653891322,2.4020964390103225,2.3887140019405666,0.7943886562648657,0.807782319803358,75.1734309998642,0.7876849157436084
135,Canaries,GeoB6011-2,,,999,7.9,,66.5,,,,Cibicidoides mundulus,165.5,Rae et al. (2011),35.34,7.917,100.28048853060001,5.271204929838946e-07,8.212041559216778e-07,52.71204929838946,82.12041559216779,2.2615711376266265,,,0.8160597653891322,2.082402897887966,1.997698472170772,0.7943886562648657,0.807782319803358,60.08898712974397,0.7876849157436084
136,Canaries,GeoB6011-2,,,999,7.9,,66.5,,,,Cibicidoides mundulus,161.0,Rae et al. (2011),35.34,7.941,100.28048853060001,5.271204929838946e-07,8.212041559216778e-07,52.71204929838946,82.12041559216779,2.2615711376266265,,,0.8160597653891322,1.9625178199670819,1.8681730632148064,0.7943886562648657,0.807782319803358,54.43232067844889,0.7876849157436084
137,Canaries,GeoB4228-3,,,1638,5.4,,61.6,,,,Cibicidoides mundulus,165.0,Rae et al. (2011),35.23,8.04,164.42386407720002,5.980380779905168e-07,9.277138508229526e-07,59.80380779905168,92.77138508229525,2.030034746399155,,,0.7080529093599969,2.069082333674534,1.9828742747355215,0.7943886562648657,0.807782319803358,59.46046863515562,0.7876849157436084
138,Canaries,GeoB4228-3,,,1638,5.4,,61.6,,,,Cibicidoides mundulus,166.5,Rae et al. (2011),35.23,8.018,164.42386407720002,5.980380779905168e-07,9.277138508229526e-07,59.80380779905168,92.77138508229525,2.030034746399155,,,0.7080529093599969,2.1090440263148293,2.027680177844027,0.7943886562648657,0.807782319803358,61.34602411892067,0.7876849157436084
139,Canaries,GeoB4216-1,,,2325,3.5,,41.8,,,,Cibicidoides mundulus,155.5,Rae et al. (2011),35.01,8.041,233.385521355,6.84511345348137e-07,1.0554969911171206e-06,68.4511345348137,105.54969911171206,1.610654597386415,,,0.4766406785918018,1.8159916136193353,1.7212135484957416,0.7943886562648657,0.807782319803358,47.51861723797711,0.7876849157436084
140,Walvis East,GeoB1208-1,,,2976,2.4,,24.4,,,,Cibicidoides mundulus,153.6,Rae et al. (2011),34.86,7.972,298.7334673344,7.787216184102426e-07,1.192678608535062e-06,77.87216184102427,119.26786085350619,1.3133340519017889,,,0.27256898177492483,1.7653734696082948,1.673180026140259,0.7943886562648657,0.807782319803358,45.13024695854139,0.7876849157436084
141,Walvis East,GeoB1209-1,,,3357,2.3,,18.6,,,,Cibicidoides mundulus,137.6,Rae et al. (2011),34.86,7.867,336.9785785758,8.390193206992455e-07,1.2791387222245904e-06,83.90193206992454,127.91387222245903,1.2216873859889021,,,0.20023300640846325,1.3391154147784858,1.3183489604437248,0.7943886562648657,0.807782319803358,25.017655131714406,0.7876849157436084
142,Walvis East,GeoB1210-3,,,3752,2.0,,7.6,,,,Cibicidoides mundulus,134.7,Rae et al. (2011),34.83,7.958,376.6290219888,9.06734402171091e-07,1.37606830731014e-06,90.67344021710909,137.606830731014,1.083817267568127,,,0.08048931645341185,1.2618561423405827,1.2626087027112791,0.7943886562648657,0.807782319803358,21.372247863102018,0.7876849157436084
143,Namibia,GeoB12801-1,,,1025,3.2,,27.7,,,,Cibicidoides mundulus,141.6,Rae et al. (2011),34.46,7.89,102.890391135,5.199029422123387e-07,8.154957743454207e-07,51.990294221233874,81.54957743454206,1.5327917530554533,,,0.42709074790647605,1.445679928485938,1.3992923301708065,0.7943886562648657,0.807782319803358,30.04580308842114,0.7876849157436084
144,N Atlantic,BOFS17K,,,1150,5.3,,73.7,,,,Cibicidoides mundulus,171.5,Rae et al. (2011),35.04,8.054,115.43799981,5.407384650912523e-07,8.441505843484627e-07,54.07384650912523,84.41505843484626,2.3629509413125023,,,0.859911236801147,2.242249668449144,2.184474836689496,0.7943886562648657,0.807782319803358,67.6312090648041,0.7876849157436084
145,Walvis East,GeoB1206,,,940,3.5,,31.1,,,,Cibicidoides wuellerstorfi,193.2,Rae et al. (2011),34.41,7.819,94.35801723600001,5.098665920228803e-07,8.00412916906289e-07,50.98665920228803,80.0412916906289,1.6099634784191623,,,0.4762114945273806,1.2198602995467325,1.1859346408318365,0.701648866704037,0.7485018946413058,15.203088518110135,0.7722872286249991
146,Walvis East,GeoB1207-2,,,2598,2.6,,29.5,,,,Cibicidoides wuellerstorfi,217.0,Rae et al. (2011),34.86,7.874,260.7894987012,7.223411540738321e-07,1.1112822573318723e-06,72.23411540738321,111.12822573318722,1.408394286184956,,,0.34245025133579937,1.4554343402484418,1.4322874958896763,0.701648866704037,0.7485018946413058,32.25335848274297,0.7722872286249991
147,Walvis East,GeoB1728-3,,,2883,2.5,,25.6,,,,Cibicidoides wuellerstorfi,207.2,Rae et al. (2011),34.86,7.939,289.39804648020004,7.641921811580891e-07,1.1716651105944018e-06,76.4192181158089,117.16651105944018,1.334994267557209,,,0.28892699787835635,1.358433264665385,1.325189773644203,0.701648866704037,0.7485018946413058,25.232659085541187,0.7722872286249991
148,Walvis East,GeoB1208-1,,,2976,2.4,,24.4,,,,Cibicidoides wuellerstorfi,174.2,Rae et al. (2011),34.86,7.938,298.7334673344,7.787216184102426e-07,1.192678608535062e-06,77.87216184102427,119.26786085350619,1.3133340519017889,,,0.27256898177492483,1.031796989742847,1.020053527781841,0.701648866704037,0.7485018946413058,1.5915284623108192,0.7722872286249991
149,Walvis East,GeoB1209-1,,,3357,2.3,,18.6,,,,Cibicidoides wuellerstorfi,191.2,Rae et al. (2011),34.86,7.861,336.9785785758,8.390193206992455e-07,1.2791387222245904e-06,83.90193206992454,127.91387222245903,1.2216873859889021,,,0.20023300640846325,1.2000641616726393,1.1672733389823917,0.701648866704037,0.7485018946413058,13.770292722762818,0.7722872286249991
150,Walvis East,GeoB1210-3,,,3752,2.0,,7.6,,,,Cibicidoides wuellerstorfi,192.4,Rae et al. (2011),34.83,7.914,376.6290219888,9.06734402171091e-07,1.37606830731014e-06,90.67344021710909,137.606830731014,1.083817267568127,,,0.08048931645341185,1.2119418443970953,1.1784345838688624,0.701648866704037,0.7485018946413058,14.629970199971225,0.7722872286249991
151,Walvis West,GeoB1729-1,,,4401,1.7,,-1.5,,,,Cibicidoides wuellerstorfi,193.6,Rae et al. (2011),34.79,7.881,441.7762062294,1.0277651805780829e-06,1.547782784885998e-06,102.77651805780829,154.7782784885998,0.9854052265211368,,,-0.014702324927402975,1.2238195271215513,1.1897025504487488,0.701648866704037,0.7485018946413058,15.489647677179576,0.7722872286249991
152,Namibia,GeoB12801-1,,,1025,3.2,,27.7,,,,Cibicidoides wuellerstorfi,164.2,Rae et al. (2011),34.46,7.833,102.890391135,5.199029422123387e-07,8.154957743454207e-07,51.990294221233874,81.54957743454206,1.5327917530554533,,,0.42709074790647605,0.9328163003723811,0.9422844378020985,0.701648866704037,0.7485018946413058,-5.572450514425668,0.7722872286249991
153,Namibia,GeoB12811-2,,,2981,2.4,,23.8,,,,Cibicidoides wuellerstorfi,175.0,Rae et al. (2011),34.86,7.959,299.2353716814,7.794789963856927e-07,1.1937653700328141e-06,77.94789963856927,119.3765370032814,1.3053321527630175,,,0.26645753157917645,1.0397154448924844,1.0265455806020576,0.701648866704037,0.7485018946413058,2.1646467804497433,0.7722872286249991
154,Namibia,GeoB12808-4,,,3796,2.0,,5.5,,,,Cibicidoides wuellerstorfi,181.3,Rae et al. (2011),34.82,7.893,381.0457802424,9.140979085855249e-07,1.38651624714719e-06,91.40979085855248,138.651624714719,1.0601686093835474,,,0.058427960930584284,1.102073279195878,1.0791356303064443,0.701648866704037,0.7485018946413058,6.677953535793719,0.7722872286249991
155,N Atlantic,BOFS11K,,,2004,3.7,,54.3,,,,Cibicidoides wuellerstorfi,238.7,Rae et al. (2011),34.92,8.03,201.1632622776,6.402829217564251e-07,9.91124019239128e-07,64.0282921756425,99.1124019239128,1.8480626009990109,,,0.6141378476452123,1.6702224361823528,1.7012457291087806,0.701648866704037,0.7485018946413058,47.79919286226111,0.7722872286249991
156,Southern,NBP98-02-sta7-MC2,-60.28,-170.02,3995,,,-15.70259823,,,,Nuttallides umbonifera,109.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.83,,77.773316,-0.18632957819149348,0.889799876561156,0.8808558069587065,0.6316799729853446,0.6485059508357582,-10.992538799116971,0.6361556609295419
157,Southern,NBP98-02-sta8-MC1,-58.69,-169.98,4324,,,-20.75864377,,,,Nuttallides umbonifera,76.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.79,,78.710981,-0.23572233352106983,0.7206056843826032,0.7395847889311209,0.6316799729853446,0.6485059508357582,-26.834247699191366,0.6361556609295419
158,Pacific,TT013_113,4.04,-139.85,4431,,,-22.46887346,,,,Nuttallides umbonifera,108.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.78,,78.471726,-0.2484613592984996,0.8846727798284726,0.8762021431019574,0.6316799729853446,0.6485059508357582,-11.472590583967715,0.6361556609295419
159,Pacific,TT013_63,-0.87,-139.83,4276,,,-18.71012752,,,,Nuttallides umbonifera,111.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.81,,79.302044,-0.21072103131565253,0.9000540700265228,0.8902374152298769,0.6316799729853446,0.6485059508357582,-10.032435229415498,0.6361556609295419
160,Pacific,TT013_19,-1.87,-139.72,4376,,,-19.53384378,,,,Nuttallides umbonifera,100.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.8,,80.35776,-0.2231435513142097,0.8436560059670053,0.8398470980459577,0.6316799729853446,0.6485059508357582,-15.313004862773624,0.6361556609295419
161,Pacific,K7905-21BC,1.05,-138.95,4442,,,-21.62169288,,,,Nuttallides umbonifera,89.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.79,,79.526711,-0.23572233352106983,0.7872579419074877,0.7923090358026379,0.6316799729853446,0.6485059508357582,-20.593574496131758,0.6361556609295419
162,Pacific,PLDS-107,6.16,-138.28,3694,,,-9.922257241,,,,Nuttallides umbonifera,90.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.89,,77.759652,-0.11653381625595151,0.7923850386401711,0.7965171285952863,0.6316799729853446,0.6485059508357582,-20.113522711281014,0.6361556609295419
163,Pacific,138-851B,2.77,-110.57,3760,,,-12.13913068,,,,Nuttallides umbonifera,129.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.86,,76.6397,-0.15082288973458366,0.9923418112148243,0.9792983767588263,0.6316799729853446,0.6485059508357582,-1.3915031021021917,0.6361556609295419
164,Pacific,VNTR01-6GC,2.76,-110.55,3765,,,-12.19832308,,,,Nuttallides umbonifera,115.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.86,,76.665603,-0.15082288973458366,0.9205624569572565,0.9093014541358,0.6316799729853446,0.6485059508357582,-8.112228090012536,0.6361556609295419
165,Pacific,VNTR01-8PC,0.04,-110.48,3791,,,-12.66812979,,,,Nuttallides umbonifera,95.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.86,,76.646566,-0.15082288973458366,0.8180205223035881,0.817895224949168,0.6316799729853446,0.6485059508357582,-17.713263787027323,0.6361556609295419
166,Pacific,PLDS-70-1,1.06,-107.22,4849,,,-28.98047051,,,,Nuttallides umbonifera,98.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.73,,80.030193,-0.31471074483970024,0.8334018125016385,0.8309965191478422,0.6316799729853446,0.6485059508357582,-16.273108432475105,0.6361556609295419
167,Atlantic,KN178-MC-1-D,36.12,-72.29,3979,,,11.95905946,,,,Nuttallides umbonifera,179.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.13,,103.881319,0.12221763272424911,1.2486966478489951,1.2762641404498543,0.6316799729853446,0.6485059508357582,22.61108614043477,0.6361556609295419
168,Atlantic,KN178-MC-4-B,36.12,-72.28,3865,,,14.00445564,,,,Nuttallides umbonifera,160.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.16,,103.948473,0.14842000511827322,1.1512818099280104,1.1540665798527279,0.6316799729853446,0.6485059508357582,13.490102228270722,0.6361556609295419
169,Atlantic,INMD-042BX,28.57,-46.36,3774,,,16.44942084,,,,Nuttallides umbonifera,136.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.19,,104.799952,0.17395330712343798,1.0282314883436081,1.0162922392167792,0.6316799729853446,0.6485059508357582,1.9688593918529804,0.6361556609295419
170,Atlantic,154-928B,5.46,-43.75,4024,,,9.168638082,,,,Nuttallides umbonifera,126.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.1,,101.958825,0.09531017980432493,0.9769605210167741,0.9638589906163209,0.6316799729853446,0.6485059508357582,-2.8316584566544094,0.6361556609295419
171,Atlantic,154-928B,5.46,-43.75,4024,,,9.168638082,,,,Nuttallides umbonifera,145.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.1,,101.958825,0.09531017980432493,1.074375358937759,1.0659165490528135,0.6316799729853446,0.6485059508357582,6.289325455509633,0.6361556609295419
172,Atlantic,KNR110-45,4.78,-43.48,3669,,,16.52090508,,,,Nuttallides umbonifera,148.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.19,,103.152264,0.17395330712343798,1.0897566491358093,1.0829907241725476,0.6316799729853446,0.6485059508357582,7.729480810061851,0.6361556609295419
173,Atlantic,KN110-58,4.48,-43.23,4300,,,-1.700672819,,,,Nuttallides umbonifera,134.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.98,,96.432029,-0.020202707317519466,1.0179772948782415,1.0055822246585837,0.6316799729853446,0.6485059508357582,1.0087558221515067,0.6361556609295419
174,Atlantic,KNR110-94,4.88,-43.08,4107,,,6.608565223,,,,Nuttallides umbonifera,140.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.07,,100.945103,0.06765864847381486,1.048739875274342,1.0380556861993053,0.6316799729853446,0.6485059508357582,3.889066531255942,0.6361556609295419
175,Atlantic,KNR110-53,4.92,-43.05,4300,,,-1.030577008,,,,Nuttallides umbonifera,157.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.99,,97.058107,-0.01005033585350145,1.1359005197299599,1.1358718396352683,0.6316799729853446,0.6485059508357582,12.049946873718504,0.6361556609295419
176,Atlantic,KNR110-57,5.03,-42.73,4566,,,-10.31542848,,,,Nuttallides umbonifera,131.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.9,,92.958476,-0.10536051565782628,1.0025960046801912,0.9897284535986047,0.6316799729853446,0.6485059508357582,-0.43139953240071094,0.6361556609295419
177,Atlantic,INMD-056BX,32.46,-34.07,3812,,,16.16613138,,,,Nuttallides umbonifera,137.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.18,,105.103064,0.16551443847757333,1.0333585850762916,1.0216899462399491,0.6316799729853446,0.6485059508357582,2.4489111767037244,0.6361556609295419
178,Atlantic,INMD-104BX,4.25,-21.92,3279,,,24.19801097,,,,Nuttallides umbonifera,151.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.3,,104.499017,0.26236426446749106,1.1051379393338596,1.100338398616669,0.6316799729853446,0.6485059508357582,9.169636164614069,0.6361556609295419
179,Atlantic,INMD-106BX,2.73,-20.94,4702,,,-12.94223897,,,,Nuttallides umbonifera,126.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.88,,92.732923,-0.12783337150988489,0.9769605210167741,0.9638589906163209,0.6316799729853446,0.6485059508357582,-2.8316584566544094,0.6361556609295419
180,Atlantic,INMD-073BX,34.97,-17.36,4052,,,10.30352982,,,,Nuttallides umbonifera,138.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,1.11,,103.325144,0.10436001532424286,1.0384856818089752,1.0271163214355044,0.6316799729853446,0.6485059508357582,2.9289629615544683,0.6361556609295419
181,Pacific,ERDC-135BX,0.88,160.99,3509,,,-10.03990012,,,,Nuttallides umbonifera,101.0,Brown et al. (2011)/Dai et al. (2023),,,,,,,,0.88,,74.510937,-0.12783337150988489,0.8487831026996887,0.844307673857306,0.6316799729853446,0.6485059508357582,-14.832953077922888,0.6361556609295419
