EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,VOLUME,MBSF_TOP,MCD_TOP,HALF,ANALYST,LOCATION,REQUEST,REQUEST_PART,TYPE,SAMPLE_DATE,SAMPLE,IGSN,REMARKS,SUBSAMPLES
208,1262,C,13,H,1,no,148,149,12,194.98,216.02,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154451,,,0
208,1262,C,13,H,1,no,148,149,1,194.98,216.02,A,MS,BCR,22294,A,---,6/20/2011 12:00:00 AM,4434111,,toothpick,0
208,1262,C,13,H,1,no,148,149,2,194.98,216.02,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445734,,,0
208,1262,C,13,H,1,no,148,149,1,194.98,216.02,A,HK,BCR,079486IODP,A,---,5/5/2020 12:00:00 AM,5203985,IBCR0208RX5FJ34,,0
208,1262,C,13,H,1,no,148,149,1,194.98,216.02,A,AW,BCR,070331IODP,A,---,3/19/2019 12:00:00 AM,5128528,IBCR0208RX47X14,,0
208,1262,C,13,H,1,no,149,150,15,194.99,216.03,W,CUR,BCR,18588,B,----,8/6/2003 12:00:00 AM,4160060,,,0
208,1262,C,13,H,1,no,149,150,1,194.99,216.03,W,CUR,BCR,18400,A,----,8/6/2003 12:00:00 AM,4160576,,,0
208,1262,C,13,H,2,no,0,1,12,195,216.04,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154453,,,0
208,1262,C,13,H,2,no,0,1,3,195,216.04,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154454,,,0
208,1262,C,13,H,2,no,0,1,1,195,216.04,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445735,,,0
208,1262,C,13,H,2,no,0,2,15,195,216.04,A,NM,BCR,020684IODP,A,---,11/26/2014 12:00:00 AM,4924822,,,0
208,1262,C,13,H,2,no,0,1,10,195,216.04,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973580,IBCR0208RX0NLY3,,0
208,1262,C,13,H,2,no,1,2,3,195.01,216.05,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154456,,,0
208,1262,C,13,H,2,no,1,2,12,195.01,216.05,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154455,,,0
208,1262,C,13,H,2,no,1,2,10,195.01,216.05,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973595,IBCR0208RXFNLY3,,0
208,1262,C,13,H,2,no,2,3,12,195.02,216.06,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154457,,,0
208,1262,C,13,H,2,no,2,3,3,195.02,216.06,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154458,,,0
208,1262,C,13,H,2,no,2,3,10,195.02,216.06,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973581,IBCR0208RX1NLY3,,0
208,1262,C,13,H,2,no,3,4,3,195.03,216.07,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154460,,,0
208,1262,C,13,H,2,no,3,4,12,195.03,216.07,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154459,,,0
208,1262,C,13,H,2,no,3,4,10,195.03,216.07,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973596,IBCR0208RXGNLY3,,0
208,1262,C,13,H,2,no,4,5,12,195.04,216.08,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154461,,,0
208,1262,C,13,H,2,no,4,5,3,195.04,216.08,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154462,,,0
208,1262,C,13,H,2,no,4,5,10,195.04,216.08,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973582,IBCR0208RX2NLY3,,0
208,1262,C,13,H,2,no,5,6,3,195.05,216.09,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154464,,,0
208,1262,C,13,H,2,no,5,6,12,195.05,216.09,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154463,,,0
208,1262,C,13,H,2,no,5,6,1,195.05,216.09,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445736,,,0
208,1262,C,13,H,2,no,5,5,1,195.05,216.09,A,CF,BCR,22756,A,---,12/5/2012 12:00:00 AM,4793709,,toothpick,0
208,1262,C,13,H,2,no,5,6,10,195.05,216.09,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973597,IBCR0208RXHNLY3,,0
208,1262,C,13,H,2,no,5,7,15,195.05,216.09,A,NM,BCR,020684IODP,A,---,11/26/2014 12:00:00 AM,4924823,,,0
208,1262,C,13,H,2,no,6,7,12,195.06,216.1,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154465,,,0
208,1262,C,13,H,2,no,6,7,3,195.06,216.1,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154466,,,0
208,1262,C,13,H,2,no,6,7,10,195.06,216.1,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973583,IBCR0208RX3NLY3,,0
208,1262,C,13,H,2,no,7,8,10,195.07,216.11,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973598,IBCR0208RXINLY3,,0
208,1262,C,13,H,2,no,7,8,3,195.07,216.11,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154468,,,0
208,1262,C,13,H,2,no,7,8,12,195.07,216.11,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154467,,,0
208,1262,C,13,H,2,no,8,9,12,195.08,216.12,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154469,,,0
208,1262,C,13,H,2,no,8,9,3,195.08,216.12,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154470,,,0
208,1262,C,13,H,2,no,8,9,10,195.08,216.12,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973584,IBCR0208RX4NLY3,,0
208,1262,C,13,H,2,no,9,10,3,195.09,216.13,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154472,,,0
208,1262,C,13,H,2,no,9,10,12,195.09,216.13,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154471,,,0
208,1262,C,13,H,2,no,9,10,10,195.09,216.13,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973599,IBCR0208RXJNLY3,,0
208,1262,C,13,H,2,no,10,11,12,195.1,216.14,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154473,,,0
208,1262,C,13,H,2,no,10,11,3,195.1,216.14,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154474,,,0
208,1262,C,13,H,2,no,10,11,1,195.1,216.14,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445737,,,0
208,1262,C,13,H,2,no,10,11,10,195.1,216.14,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973585,IBCR0208RX5NLY3,,0
208,1262,C,13,H,2,no,10,12,15,195.1,216.14,A,NM,BCR,020684IODP,A,---,11/26/2014 12:00:00 AM,4924824,,,0
208,1262,C,13,H,2,no,11,12,3,195.11,216.15,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154476,,,0
208,1262,C,13,H,2,no,11,12,12,195.11,216.15,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154475,,,0
208,1262,C,13,H,2,no,12,13,12,195.12,216.16,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154477,,,0
208,1262,C,13,H,2,no,12,13,3,195.12,216.16,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154478,,,0
208,1262,C,13,H,2,no,13,14,3,195.13,216.17,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154480,,,0
208,1262,C,13,H,2,no,13,14,12,195.13,216.17,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154479,,,0
208,1262,C,13,H,2,no,14,15,10,195.14,216.18,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973586,IBCR0208RX6NLY3,,0
208,1262,C,13,H,2,no,14,15,12,195.14,216.18,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154481,,,0
208,1262,C,13,H,2,no,14,15,3,195.14,216.18,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154482,,,0
208,1262,C,13,H,2,no,15,16,3,195.15,216.19,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154484,,,0
208,1262,C,13,H,2,no,15,16,12,195.15,216.19,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154483,,,0
208,1262,C,13,H,2,no,15,16,1,195.15,216.19,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445738,,,0
208,1262,C,13,H,2,no,15,15,1,195.15,216.19,A,CF,BCR,22756,A,---,12/5/2012 12:00:00 AM,4793710,,toothpick,0
208,1262,C,13,H,2,no,16,17,12,195.16,216.2,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154485,,,0
208,1262,C,13,H,2,no,16,17,3,195.16,216.2,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154486,,,0
208,1262,C,13,H,2,no,16,17,10,195.16,216.2,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973587,IBCR0208RX7NLY3,,0
208,1262,C,13,H,2,no,17,18,3,195.17,216.21,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154488,,,0
208,1262,C,13,H,2,no,17,18,12,195.17,216.21,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154487,,,0
208,1262,C,13,H,2,no,18,19,12,195.18,216.22,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154489,,,0
208,1262,C,13,H,2,no,18,19,3,195.18,216.22,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154490,,,0
208,1262,C,13,H,2,no,19,20,3,195.19,216.23,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154492,,,0
208,1262,C,13,H,2,no,19,20,12,195.19,216.23,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154491,,,0
208,1262,C,13,H,2,no,20,21,12,195.2,216.24,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154493,,,0
208,1262,C,13,H,2,no,20,21,3,195.2,216.24,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154494,,,0
208,1262,C,13,H,2,no,20,21,1,195.2,216.24,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445739,,,0
208,1262,C,13,H,2,no,20,21,10,195.2,216.24,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973588,IBCR0208RX8NLY3,,0
208,1262,C,13,H,2,no,21,22,3,195.21,216.25,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154496,,,0
208,1262,C,13,H,2,no,21,22,12,195.21,216.25,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154495,,,0
208,1262,C,13,H,2,no,22,23,12,195.22,216.26,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154497,,,0
208,1262,C,13,H,2,no,22,23,3,195.22,216.26,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154498,,,0
208,1262,C,13,H,2,no,22,23,10,195.22,216.26,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973589,IBCR0208RX9NLY3,,0
208,1262,C,13,H,2,no,23,24,3,195.23,216.27,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154500,,,0
208,1262,C,13,H,2,no,23,24,12,195.23,216.27,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154499,,,0
208,1262,C,13,H,2,no,24,25,12,195.24,216.28,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154501,,,0
208,1262,C,13,H,2,no,24,25,3,195.24,216.28,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154502,,,0
208,1262,C,13,H,2,no,25,26,3,195.25,216.29,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154504,,,0
208,1262,C,13,H,2,no,25,26,12,195.25,216.29,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154503,,,0
208,1262,C,13,H,2,no,25,25,1,195.25,216.29,A,CF,BCR,22756,A,---,12/5/2012 12:00:00 AM,4793711,,toothpick,0
208,1262,C,13,H,2,no,25,26,1,195.25,216.29,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445740,,,0
208,1262,C,13,H,2,no,26,27,12,195.26,216.3,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154505,,,0
208,1262,C,13,H,2,no,26,27,3,195.26,216.3,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154506,,,0
208,1262,C,13,H,2,no,26,27,10,195.26,216.3,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973590,IBCR0208RXANLY3,,0
208,1262,C,13,H,2,no,27,28,3,195.27,216.31,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154508,,,0
208,1262,C,13,H,2,no,27,28,12,195.27,216.31,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154507,,,0
208,1262,C,13,H,2,no,28,29,10,195.28,216.32,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973591,IBCR0208RXBNLY3,,0
208,1262,C,13,H,2,no,28,29,12,195.28,216.32,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154509,,,0
208,1262,C,13,H,2,no,28,29,3,195.28,216.32,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154510,,,0
208,1262,C,13,H,2,no,29,30,3,195.29,216.33,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154512,,,0
208,1262,C,13,H,2,no,29,30,12,195.29,216.33,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154511,,,0
208,1262,C,13,H,2,no,30,31,12,195.3,216.34,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154513,,,0
208,1262,C,13,H,2,no,30,31,3,195.3,216.34,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154514,,,0
208,1262,C,13,H,2,no,30,31,1,195.3,216.34,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445741,,,0
208,1262,C,13,H,2,no,30,31,10,195.3,216.34,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973592,IBCR0208RXCNLY3,,0
208,1262,C,13,H,2,no,31,32,3,195.31,216.35,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154516,,,0
208,1262,C,13,H,2,no,31,32,12,195.31,216.35,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154515,,,0
208,1262,C,13,H,2,no,32,33,12,195.32,216.36,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154517,,,0
208,1262,C,13,H,2,no,32,33,3,195.32,216.36,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154518,,,0
208,1262,C,13,H,2,no,33,34,3,195.33,216.37,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154520,,,0
208,1262,C,13,H,2,no,33,34,12,195.33,216.37,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154519,,,0
208,1262,C,13,H,2,no,34,35,12,195.34,216.38,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154521,,,0
208,1262,C,13,H,2,no,34,35,3,195.34,216.38,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154522,,,0
208,1262,C,13,H,2,no,34,35,10,195.34,216.38,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973593,IBCR0208RXDNLY3,,0
208,1262,C,13,H,2,no,35,36,3,195.35,216.39,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154524,,,0
208,1262,C,13,H,2,no,35,36,12,195.35,216.39,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154523,,,0
208,1262,C,13,H,2,no,35,35,1,195.35,216.39,A,CF,BCR,22756,A,---,12/5/2012 12:00:00 AM,4793712,,toothpick,0
208,1262,C,13,H,2,no,35,36,1,195.35,216.39,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445742,,,0
208,1262,C,13,H,2,no,36,37,12,195.36,216.4,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154525,,,0
208,1262,C,13,H,2,no,36,37,3,195.36,216.4,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154526,,,0
208,1262,C,13,H,2,no,37,38,3,195.37,216.41,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154528,,,0
208,1262,C,13,H,2,no,37,38,12,195.37,216.41,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154527,,,0
208,1262,C,13,H,2,no,38,39,12,195.38,216.42,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154529,,,0
208,1262,C,13,H,2,no,38,39,3,195.38,216.42,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154530,,,0
208,1262,C,13,H,2,no,38,39,1,195.38,216.42,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445743,,,0
208,1262,C,13,H,2,no,39,40,3,195.39,216.43,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154532,,,0
208,1262,C,13,H,2,no,39,40,12,195.39,216.43,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154531,,,0
208,1262,C,13,H,2,no,40,41,12,195.4,216.44,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154533,,,0
208,1262,C,13,H,2,no,40,41,3,195.4,216.44,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154534,,,0
208,1262,C,13,H,2,no,41,42,3,195.41,216.45,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154535,,,0
208,1262,C,13,H,2,no,41,42,1,195.41,216.45,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445744,,,0
208,1262,C,13,H,2,no,42,43,12,195.42,216.46,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154536,,,0
208,1262,C,13,H,2,no,42,43,3,195.42,216.46,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154537,,,0
208,1262,C,13,H,2,no,43,44,3,195.43,216.47,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154539,,,0
208,1262,C,13,H,2,no,43,44,12,195.43,216.47,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154538,,,0
208,1262,C,13,H,2,no,44,45,12,195.44,216.48,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154540,,,0
208,1262,C,13,H,2,no,44,45,3,195.44,216.48,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154541,,,0
208,1262,C,13,H,2,no,44,45,1,195.44,216.48,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445745,,,0
208,1262,C,13,H,2,no,45,46,3,195.45,216.49,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154543,,,0
208,1262,C,13,H,2,no,45,46,12,195.45,216.49,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154542,,,0
208,1262,C,13,H,2,no,45,45,1,195.45,216.49,A,CF,BCR,22756,A,---,12/5/2012 12:00:00 AM,4793713,,toothpick,0
208,1262,C,13,H,2,no,46,47,12,195.46,216.5,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154544,,,0
208,1262,C,13,H,2,no,46,47,3,195.46,216.5,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154545,,,0
208,1262,C,13,H,2,no,46,47,10,195.46,216.5,A,JB,BCR,027934IODP,A,---,6/10/2015 12:00:00 AM,4973594,IBCR0208RXENLY3,,0
208,1262,C,13,H,2,no,47,48,3,195.47,216.51,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154547,,,0
208,1262,C,13,H,2,no,47,48,12,195.47,216.51,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154546,,,0
208,1262,C,13,H,2,no,47,48,1,195.47,216.51,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445746,,,0
208,1262,C,13,H,2,no,48,49,12,195.48,216.52,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154548,,,0
208,1262,C,13,H,2,no,48,49,3,195.48,216.52,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154549,,,0
208,1262,C,13,H,2,no,49,50,3,195.49,216.53,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154551,,,0
208,1262,C,13,H,2,no,49,50,12,195.49,216.53,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154550,,,0
208,1262,C,13,H,2,no,50,51,12,195.5,216.54,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154552,,,0
208,1262,C,13,H,2,no,50,51,3,195.5,216.54,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154553,,,0
208,1262,C,13,H,2,no,50,51,1,195.5,216.54,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445747,,,0
208,1262,C,13,H,2,no,51,52,3,195.51,216.55,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154555,,,0
208,1262,C,13,H,2,no,51,52,12,195.51,216.55,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154554,,,0
208,1262,C,13,H,2,no,52,53,12,195.52,216.56,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154556,,,0
208,1262,C,13,H,2,no,52,53,3,195.52,216.56,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154557,,,0
208,1262,C,13,H,2,no,53,54,3,195.53,216.57,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154559,,,0
208,1262,C,13,H,2,no,53,54,12,195.53,216.57,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154558,,,0
208,1262,C,13,H,2,no,53,54,1,195.53,216.57,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445748,,,0
208,1262,C,13,H,2,no,54,55,12,195.54,216.58,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154560,,,0
208,1262,C,13,H,2,no,54,55,3,195.54,216.58,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154561,,,0
208,1262,C,13,H,2,no,55,55,1,195.55,216.59,A,CF,BCR,22756,A,---,12/5/2012 12:00:00 AM,4793714,,toothpick,0
208,1262,C,13,H,2,no,55,56,3,195.55,216.59,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154562,,,0
208,1262,C,13,H,2,no,56,57,1,195.56,216.6,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445749,,,0
208,1262,C,13,H,2,no,56,57,3,195.56,216.6,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154564,,,0
208,1262,C,13,H,2,no,56,57,12,195.56,216.6,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154563,,,0
208,1262,C,13,H,2,no,57,58,12,195.57,216.61,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154565,,,0
208,1262,C,13,H,2,no,57,58,3,195.57,216.61,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154566,,,0
208,1262,C,13,H,2,no,58,59,12,195.58,216.62,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154567,,,0
208,1262,C,13,H,2,no,58,59,3,195.58,216.62,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154568,,,0
208,1262,C,13,H,2,no,59,60,12,195.59,216.63,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154569,,,0
208,1262,C,13,H,2,no,59,60,3,195.59,216.63,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154570,,,0
208,1262,C,13,H,2,no,59,59,1,195.59,216.63,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853665,,,0
208,1262,C,13,H,2,no,59,59,1,195.59,216.63,A,SF,BCR,20980,A,----,6/6/2006 12:00:00 AM,4182626,,,0
208,1262,C,13,H,2,no,59,60,1,195.59,216.63,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445750,,,0
208,1262,C,13,H,2,no,60,61,3,195.6,216.64,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154572,,,0
208,1262,C,13,H,2,no,60,61,12,195.6,216.64,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154571,,,0
208,1262,C,13,H,2,no,60,60,1,195.6,216.64,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853666,,,0
208,1262,C,13,H,2,no,61,62,12,195.61,216.65,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154573,,,0
208,1262,C,13,H,2,no,61,62,3,195.61,216.65,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154574,,,0
208,1262,C,13,H,2,no,61,61,1,195.61,216.65,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853667,,,0
208,1262,C,13,H,2,no,61,62,1,195.61,216.65,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445751,,,0
208,1262,C,13,H,2,no,62,63,12,195.62,216.66,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154575,,,0
208,1262,C,13,H,2,no,62,63,3,195.62,216.66,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154576,,,0
208,1262,C,13,H,2,no,62,63,1,195.62,216.66,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445752,,,0
208,1262,C,13,H,2,no,62,62,1,195.62,216.66,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853668,,,0
208,1262,C,13,H,2,no,63,64,12,195.63,216.67,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154577,,,0
208,1262,C,13,H,2,no,63,64,3,195.63,216.67,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154578,,,0
208,1262,C,13,H,2,no,63,63,1,195.63,216.67,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853669,,,0
208,1262,C,13,H,2,no,63,64,1,195.63,216.67,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445753,,,0
208,1262,C,13,H,2,no,64,65,3,195.64,216.68,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154580,,,0
208,1262,C,13,H,2,no,64,65,12,195.64,216.68,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154579,,,0
208,1262,C,13,H,2,no,64,64,1,195.64,216.68,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853670,,,0
208,1262,C,13,H,2,no,64,65,1,195.64,216.68,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445754,,,0
208,1262,C,13,H,2,no,65,66,12,195.65,216.69,W,WH,BCR,18588,B,----,8/5/2003 12:00:00 AM,4154581,,,0
208,1262,C,13,H,2,no,65,66,3,195.65,216.69,W,WH,BCR,18425,B,----,8/5/2003 12:00:00 AM,4154582,,,0
208,1262,C,13,H,2,no,65,65,1,195.65,216.69,A,CW,BCR,22888,A,---,5/15/2013 12:00:00 AM,4853671,,,0
208,1262,C,13,H,2,no,65,66,1,195.65,216.69,A,AW,BCR,22461,A,---,11/4/2011 12:00:00 AM,4445755,,,0
