Core,Location,Lat,Lon,Paleodepth,Age,d13C,d18O
1218,EPac,8.886,-135.3667,4848,32.526,0.43,1.3329
1218,EPac,8.886,-135.3667,4848,32.526,0.35,1.1727
1218,EPac,8.886,-135.3667,4848,32.532,0.58,1.2617
1218,EPac,8.886,-135.3667,4848,32.538,0.4,1.3596
1218,EPac,8.886,-135.3667,4848,32.54,0.4,1.3596
1218,EPac,8.886,-135.3667,4848,32.542,0.43,1.4486
1218,EPac,8.886,-135.3667,4848,32.544,0.43,1.4486
1218,EPac,8.886,-135.3667,4848,32.546,0.44,1.3329
1218,EPac,8.886,-135.3667,4848,32.548,0.52,1.2528
1218,EPac,8.886,-135.3667,4848,32.552,0.25,1.2172
1218,EPac,8.886,-135.3667,4848,32.557,0.4,1.2706
1218,EPac,8.886,-135.3667,4848,32.559,0.48,1.2172
1218,EPac,8.886,-135.3667,4848,32.559,0.35,1.0659
1218,EPac,8.886,-135.3667,4848,32.56,0.43,1.3774
1218,EPac,8.886,-135.3667,4848,32.562,0.36,1.1193
1218,EPac,8.886,-135.3667,4848,32.564,0.46,1.3329
1218,EPac,8.886,-135.3667,4848,32.566,0.61,1.4842
1218,EPac,8.886,-135.3667,4848,32.568,0.37,1.2884
1218,EPac,8.886,-135.3667,4848,32.572,0.28,1.3151
1218,EPac,8.886,-135.3667,4848,32.575,0.37,1.3685
1218,EPac,8.886,-135.3667,4848,32.577,0.49,1.2617
1218,EPac,8.886,-135.3667,4848,32.581,0.45,1.3151
1218,EPac,8.886,-135.3667,4848,32.588,0.45,1.3151
1218,EPac,8.886,-135.3667,4848,32.588,0.54,1.235
1218,EPac,8.886,-135.3667,4848,32.593,0.26,1.057
1218,EPac,8.886,-135.3667,4848,32.599,0.38,1.2617
1218,EPac,8.886,-135.3667,4848,32.604,0.43,1.4308
1218,EPac,8.886,-135.3667,4848,32.605,0.62,1.4041
1218,EPac,8.886,-135.3667,4848,32.607,0.54,1.3507
1218,EPac,8.886,-135.3667,4848,32.611,0.47,1.3507
1218,EPac,8.886,-135.3667,4848,32.617,0.54,1.2795
1218,EPac,8.886,-135.3667,4848,32.621,0.76,1.4486
1218,EPac,8.886,-135.3667,4848,32.622,0.66,1.3062
1218,EPac,8.886,-135.3667,4848,32.625,0.8,1.4041
1218,EPac,8.886,-135.3667,4848,32.625,0.8,1.4041
1218,EPac,8.886,-135.3667,4848,32.63,0.78,1.3774
1218,EPac,8.886,-135.3667,4848,32.631,0.82,1.3062
1218,EPac,8.886,-135.3667,4848,32.633,0.63,1.3952
1218,EPac,8.886,-135.3667,4848,32.635,0.55,1.324
1218,EPac,8.886,-135.3667,4848,32.636,0.64,1.5287
1218,EPac,8.886,-135.3667,4848,32.638,0.69,1.5643
1218,EPac,8.886,-135.3667,4848,32.64,0.67,1.5465
1218,EPac,8.886,-135.3667,4848,32.642,0.65,1.2973
1218,EPac,8.886,-135.3667,4848,32.646,0.46,1.413
1218,EPac,8.886,-135.3667,4848,32.651,0.72,1.4931
1218,EPac,8.886,-135.3667,4848,32.651,0.72,1.4931
1218,EPac,8.886,-135.3667,4848,32.658,0.81,1.4842
1218,EPac,8.886,-135.3667,4848,32.664,0.64,1.2706
1218,EPac,8.886,-135.3667,4848,32.671,0.47,1.2795
1218,EPac,8.886,-135.3667,4848,32.678,0.66,1.4842
1218,EPac,8.886,-135.3667,4848,32.683,0.59,1.235
1218,EPac,8.886,-135.3667,4848,32.691,0.56,1.4041
1218,EPac,8.886,-135.3667,4848,32.695,0.5,1.4931
1218,EPac,8.886,-135.3667,4848,32.7,0.55,1.3685
1218,EPac,8.886,-135.3667,4848,32.708,0.4,1.0926
1218,EPac,8.886,-135.3667,4848,32.713,0.65,1.2706
1218,EPac,8.886,-135.3667,4848,32.713,0.65,1.2706
1218,EPac,8.886,-135.3667,4848,32.715,0.41,1.1193
1218,EPac,8.886,-135.3667,4848,32.726,0.63,1.4486
1218,EPac,8.886,-135.3667,4848,32.731,0.6,1.5821
1218,EPac,8.886,-135.3667,4848,32.731,0.6,1.5821
1218,EPac,8.886,-135.3667,4848,32.734,0.65,1.5732
1218,EPac,8.886,-135.3667,4848,32.741,0.69,1.5999
1218,EPac,8.886,-135.3667,4848,32.749,0.75,1.502
1218,EPac,8.886,-135.3667,4848,32.754,0.73,1.3062
1218,EPac,8.886,-135.3667,4848,32.756,0.6,1.4041
1218,EPac,8.886,-135.3667,4848,32.756,0.6,1.4041
1218,EPac,8.886,-135.3667,4848,32.758,0.47,1.4753
1218,EPac,8.886,-135.3667,4848,32.76,0.59,1.324
1218,EPac,8.886,-135.3667,4848,32.762,0.61,1.6444
1218,EPac,8.886,-135.3667,4848,32.764,0.62,1.4486
1218,EPac,8.886,-135.3667,4848,32.766,0.62,1.3863
1218,EPac,8.886,-135.3667,4848,32.766,0.62,1.3863
1218,EPac,8.886,-135.3667,4848,32.773,0.98,1.4753
1218,EPac,8.886,-135.3667,4848,32.78,1.03,1.4664
1218,EPac,8.886,-135.3667,4848,32.786,0.72,1.4397
1218,EPac,8.886,-135.3667,4848,32.794,0.7,1.413
1218,EPac,8.886,-135.3667,4848,32.798,0.5,1.3596
1218,EPac,8.886,-135.3667,4848,32.798,0.5,1.3596
1218,EPac,8.886,-135.3667,4848,32.801,0.72,1.4397
1218,EPac,8.886,-135.3667,4848,32.807,0.8,1.5821
1218,EPac,8.886,-135.3667,4848,32.824,0.52,1.5287
1218,EPac,8.886,-135.3667,4848,32.828,0.78,1.4397
1218,EPac,8.886,-135.3667,4848,32.828,0.78,1.4397
1218,EPac,8.886,-135.3667,4848,32.83,0.84,1.3774
1218,EPac,8.886,-135.3667,4848,32.835,0.57,1.2706
1218,EPac,8.886,-135.3667,4848,32.841,0.7,1.2706
1218,EPac,8.886,-135.3667,4848,32.844,0.76,1.3685
1218,EPac,8.886,-135.3667,4848,32.844,0.76,1.3685
1218,EPac,8.886,-135.3667,4848,32.846,0.72,1.4931
1218,EPac,8.886,-135.3667,4848,32.849,0.8,1.5554
1218,EPac,8.886,-135.3667,4848,32.855,0.78,1.2973
1218,EPac,8.886,-135.3667,4848,32.861,0.82,1.3507
1218,EPac,8.886,-135.3667,4848,32.871,0.48,1.3151
1218,EPac,8.886,-135.3667,4848,32.871,0.48,1.3151
1218,EPac,8.886,-135.3667,4848,32.871,0.6,1.3596
1218,EPac,8.886,-135.3667,4848,32.871,0.56,1.3685
1218,EPac,8.886,-135.3667,4848,32.876,0.48,1.3151
1218,EPac,8.886,-135.3667,4848,32.878,0.56,1.2706
1218,EPac,8.886,-135.3667,4848,32.88,0.74,1.1638
1218,EPac,8.886,-135.3667,4848,32.88,0.54,1.4041
1218,EPac,8.886,-135.3667,4848,32.882,0.42,1.3062
1218,EPac,8.886,-135.3667,4848,32.882,0.66,1.5821
1218,EPac,8.886,-135.3667,4848,32.885,0.61,1.5643
1218,EPac,8.886,-135.3667,4848,32.885,0.61,1.5643
1218,EPac,8.886,-135.3667,4848,32.89,0.75,1.5554
1218,EPac,8.886,-135.3667,4848,32.894,0.62,1.5643
1218,EPac,8.886,-135.3667,4848,32.9,0.83,1.4219
1218,EPac,8.886,-135.3667,4848,32.908,0.78,1.4219
1218,EPac,8.886,-135.3667,4848,32.911,0.56,1.4842
1218,EPac,8.886,-135.3667,4848,32.911,0.56,1.4842
1218,EPac,8.886,-135.3667,4848,32.913,0.87,1.3952
1218,EPac,8.886,-135.3667,4848,32.915,0.76,1.3151
1218,EPac,8.886,-135.3667,4848,32.916,0.75,1.3418
1218,EPac,8.886,-135.3667,4848,32.916,0.78,1.3596
1218,EPac,8.886,-135.3667,4848,32.924,0.64,1.3774
1218,EPac,8.886,-135.3667,4848,32.924,0.64,1.3774
1218,EPac,8.886,-135.3667,4848,32.931,0.66,1.3952
1218,EPac,8.886,-135.3667,4848,32.935,0.5,1.4486
1218,EPac,8.886,-135.3667,4848,32.941,0.66,1.3952
1218,EPac,8.886,-135.3667,4848,32.942,0.64,1.2884
1218,EPac,8.886,-135.3667,4848,32.942,0.64,1.2884
1218,EPac,8.886,-135.3667,4848,32.947,0.41,1.1905
1218,EPac,8.886,-135.3667,4848,32.952,0.55,1.146
1218,EPac,8.886,-135.3667,4848,32.964,0.56,1.1816
1218,EPac,8.886,-135.3667,4848,32.972,0.69,1.2973
1218,EPac,8.886,-135.3667,4848,32.975,0.66,1.1549
1218,EPac,8.886,-135.3667,4848,32.975,0.66,1.1549
1218,EPac,8.886,-135.3667,4848,32.979,0.56,1.3507
1218,EPac,8.886,-135.3667,4848,32.983,0.67,1.2884
1218,EPac,8.886,-135.3667,4848,32.99,0.62,1.2261
1218,EPac,8.886,-135.3667,4848,33,0.72,1.2439
1218,EPac,8.886,-135.3667,4848,33.007,0.85,1.5376
1218,EPac,8.886,-135.3667,4848,33.015,0.68,1.3774
1218,EPac,8.886,-135.3667,4848,33.02,0.71,1.4842
1218,EPac,8.886,-135.3667,4848,33.025,0.64,1.324
1218,EPac,8.886,-135.3667,4848,33.027,0.68,1.3952
1218,EPac,8.886,-135.3667,4848,33.029,0.69,1.2795
1218,EPac,8.886,-135.3667,4848,33.029,0.69,1.2795
1218,EPac,8.886,-135.3667,4848,33.031,0.67,1.3062
1218,EPac,8.886,-135.3667,4848,33.035,0.67,1.1816
1218,EPac,8.886,-135.3667,4848,33.043,0.73,1.2439
1218,EPac,8.886,-135.3667,4848,33.047,0.64,1.4041
1218,EPac,8.886,-135.3667,4848,33.053,0.67,1.3596
1218,EPac,8.886,-135.3667,4848,33.053,0.67,1.3596
1218,EPac,8.886,-135.3667,4848,33.061,0.53,1.2617
1218,EPac,8.886,-135.3667,4848,33.07,0.66,1.2528
1218,EPac,8.886,-135.3667,4848,33.078,0.5,1.146
1218,EPac,8.886,-135.3667,4848,33.087,0.68,1.1727
1218,EPac,8.886,-135.3667,4848,33.093,0.69,1.2172
1218,EPac,8.886,-135.3667,4848,33.093,0.69,1.2172
1218,EPac,8.886,-135.3667,4848,33.098,0.57,1.2439
1218,EPac,8.886,-135.3667,4848,33.103,0.59,1.2795
1218,EPac,8.886,-135.3667,4848,33.112,0.62,1.3685
1218,EPac,8.886,-135.3667,4848,33.118,0.46,1.2973
1218,EPac,8.886,-135.3667,4848,33.126,0.78,1.3596
1218,EPac,8.886,-135.3667,4848,33.136,0.74,1.5109
1218,EPac,8.886,-135.3667,4848,33.145,0.75,1.3952
1218,EPac,8.886,-135.3667,4848,33.154,0.75,1.2706
1218,EPac,8.886,-135.3667,4848,33.163,0.8,1.3952
1218,EPac,8.886,-135.3667,4848,33.172,0.79,1.2795
1218,EPac,8.886,-135.3667,4848,33.181,0.82,1.4753
1218,EPac,8.886,-135.3667,4848,33.19,0.83,1.324
1218,EPac,8.886,-135.3667,4848,33.19,0.83,1.324
1218,EPac,8.886,-135.3667,4848,33.199,0.63,1.4664
1218,EPac,8.886,-135.3667,4848,33.208,0.88,1.5287
1218,EPac,8.886,-135.3667,4848,33.215,0.63,1.4575
1218,EPac,8.886,-135.3667,4848,33.219,0.78,1.4397
1218,EPac,8.886,-135.3667,4848,33.219,0.74,1.5732
1218,EPac,8.886,-135.3667,4848,33.226,0.89,1.2706
1218,EPac,8.886,-135.3667,4848,33.226,0.89,1.2706
1218,EPac,8.886,-135.3667,4848,33.228,0.83,1.4041
1218,EPac,8.886,-135.3667,4848,33.23,0.72,1.2973
1218,EPac,8.886,-135.3667,4848,33.232,0.64,1.2706
1218,EPac,8.886,-135.3667,4848,33.239,0.95,1.4931
1218,EPac,8.886,-135.3667,4848,33.246,0.75,1.4486
1218,EPac,8.886,-135.3667,4848,33.246,0.75,1.4486
1218,EPac,8.886,-135.3667,4848,33.253,0.92,1.4931
1218,EPac,8.886,-135.3667,4848,33.26,0.94,1.3507
1218,EPac,8.886,-135.3667,4848,33.265,0.92,1.4575
1218,EPac,8.886,-135.3667,4848,33.273,0.89,1.3062
1218,EPac,8.886,-135.3667,4848,33.288,1.11,1.4397
1218,EPac,8.886,-135.3667,4848,33.288,1.11,1.4397
1218,EPac,8.886,-135.3667,4848,33.306,0.97,1.4575
1218,EPac,8.886,-135.3667,4848,33.325,0.81,1.5376
1218,EPac,8.886,-135.3667,4848,33.345,0.75,1.4753
1218,EPac,8.886,-135.3667,4848,33.357,0.62,1.5554
1218,EPac,8.886,-135.3667,4848,33.368,1.01,1.6266
1218,EPac,8.886,-135.3667,4848,33.368,1.01,1.6266
1218,EPac,8.886,-135.3667,4848,33.371,1.13,1.5287
1218,EPac,8.886,-135.3667,4848,33.374,1.12,1.5821
1218,EPac,8.886,-135.3667,4848,33.378,1.1,1.4664
1218,EPac,8.886,-135.3667,4848,33.381,0.98,1.4041
1218,EPac,8.886,-135.3667,4848,33.381,0.98,1.4041
1218,EPac,8.886,-135.3667,4848,33.392,0.9,1.3418
1218,EPac,8.886,-135.3667,4848,33.399,1.11,1.5643
1218,EPac,8.886,-135.3667,4848,33.402,0.98,1.5821
1218,EPac,8.886,-135.3667,4848,33.405,0.97,1.4753
1218,EPac,8.886,-135.3667,4848,33.409,0.97,1.5554
1218,EPac,8.886,-135.3667,4848,33.409,0.97,1.5554
1218,EPac,8.886,-135.3667,4848,33.413,0.9,1.4753
1218,EPac,8.886,-135.3667,4848,33.418,1.02,1.4842
1218,EPac,8.886,-135.3667,4848,33.421,1.03,1.3418
1218,EPac,8.886,-135.3667,4848,33.425,0.94,1.3685
1218,EPac,8.886,-135.3667,4848,33.432,0.84,1.3863
1218,EPac,8.886,-135.3667,4848,33.439,0.79,1.5376
1218,EPac,8.886,-135.3667,4848,33.441,1.1,1.5465
1218,EPac,8.886,-135.3667,4848,33.443,1.18,1.5109
1218,EPac,8.886,-135.3667,4848,33.447,1.07,1.5643
1218,EPac,8.886,-135.3667,4848,33.449,1.09,1.4041
1218,EPac,8.886,-135.3667,4848,33.449,1.07,1.6177
1218,EPac,8.886,-135.3667,4848,33.451,1.07,1.6177
1218,EPac,8.886,-135.3667,4848,33.453,1.09,1.3774
1218,EPac,8.886,-135.3667,4848,33.454,1.09,1.3774
1218,EPac,8.886,-135.3667,4848,33.455,1.05,1.4753
1218,EPac,8.886,-135.3667,4848,33.456,0.98,1.5821
1218,EPac,8.886,-135.3667,4848,33.456,0.93,1.502
1218,EPac,8.886,-135.3667,4848,33.457,0.86,1.5109
1218,EPac,8.886,-135.3667,4848,33.458,1.12,1.4842
1218,EPac,8.886,-135.3667,4848,33.46,1.12,1.5198
1218,EPac,8.886,-135.3667,4848,33.46,1.08,1.591
1218,EPac,8.886,-135.3667,4848,33.461,1.03,1.5732
1218,EPac,8.886,-135.3667,4848,33.463,1.15,1.5287
1218,EPac,8.886,-135.3667,4848,33.463,1.15,1.5287
1218,EPac,8.886,-135.3667,4848,33.465,0.91,1.4219
1218,EPac,8.886,-135.3667,4848,33.467,0.91,1.4219
1218,EPac,8.886,-135.3667,4848,33.467,1.03,1.4664
1218,EPac,8.886,-135.3667,4848,33.469,0.98,1.3329
1218,EPac,8.886,-135.3667,4848,33.472,0.87,1.2528
1218,EPac,8.886,-135.3667,4848,33.48,0.97,1.3685
1218,EPac,8.886,-135.3667,4848,33.485,0.98,1.5643
1218,EPac,8.886,-135.3667,4848,33.488,1,1.3774
1218,EPac,8.886,-135.3667,4848,33.488,1,1.3863
1218,EPac,8.886,-135.3667,4848,33.491,1.01,1.4664
1218,EPac,8.886,-135.3667,4848,33.493,1.17,1.6177
1218,EPac,8.886,-135.3667,4848,33.495,1.09,1.4664
1218,EPac,8.886,-135.3667,4848,33.5,0.93,1.4308
1218,EPac,8.886,-135.3667,4848,33.509,1.01,1.413
1218,EPac,8.886,-135.3667,4848,33.509,1.01,1.413
1218,EPac,8.886,-135.3667,4848,33.511,1.02,1.3596
1218,EPac,8.886,-135.3667,4848,33.513,1.14,1.2795
1218,EPac,8.886,-135.3667,4848,33.515,1.08,1.3863
1218,EPac,8.886,-135.3667,4848,33.517,0.95,1.324
1218,EPac,8.886,-135.3667,4848,33.519,1.02,1.502
1218,EPac,8.886,-135.3667,4848,33.527,0.93,1.5465
1218,EPac,8.886,-135.3667,4848,33.527,0.93,1.5465
1218,EPac,8.886,-135.3667,4848,33.536,0.95,1.5821
1218,EPac,8.886,-135.3667,4848,33.546,0.9,1.4575
1218,EPac,8.886,-135.3667,4848,33.554,1.07,1.4308
1218,EPac,8.886,-135.3667,4848,33.555,1.1,1.4486
1218,EPac,8.886,-135.3667,4848,33.557,1.17,1.4842
1218,EPac,8.886,-135.3667,4848,33.557,1.1,1.4486
1218,EPac,8.886,-135.3667,4848,33.558,1.02,1.4753
1218,EPac,8.886,-135.3667,4848,33.56,1.13,1.6889
1218,EPac,8.886,-135.3667,4848,33.561,1.05,1.5109
1218,EPac,8.886,-135.3667,4848,33.563,1.16,1.7156
1218,EPac,8.886,-135.3667,4848,33.565,1.05,1.5287
1218,EPac,8.886,-135.3667,4848,33.565,1.16,1.7156
1218,EPac,8.886,-135.3667,4848,33.567,1.12,1.4664
1218,EPac,8.886,-135.3667,4848,33.568,1.16,1.7245
1218,EPac,8.886,-135.3667,4848,33.572,0.95,1.6444
1218,EPac,8.886,-135.3667,4848,33.578,1.19,1.591
1218,EPac,8.886,-135.3667,4848,33.581,1.07,1.5732
1218,EPac,8.886,-135.3667,4848,33.581,1.19,1.591
1218,EPac,8.886,-135.3667,4848,33.587,1.05,1.4219
1218,EPac,8.886,-135.3667,4848,33.591,1.17,1.5198
1218,EPac,8.886,-135.3667,4848,33.593,1.22,1.5465
1218,EPac,8.886,-135.3667,4848,33.595,1.22,1.6622
1218,EPac,8.886,-135.3667,4848,33.596,1.29,1.6355
1218,EPac,8.886,-135.3667,4848,33.596,1.22,1.6622
1218,EPac,8.886,-135.3667,4848,33.598,1.14,1.7156
1218,EPac,8.886,-135.3667,4848,33.599,1.23,1.5999
1218,EPac,8.886,-135.3667,4848,33.601,1.33,1.6088
1218,EPac,8.886,-135.3667,4848,33.603,1.22,1.8046
1218,EPac,8.886,-135.3667,4848,33.604,1.32,1.6978
1218,EPac,8.886,-135.3667,4848,33.606,1.31,1.5465
1218,EPac,8.886,-135.3667,4848,33.607,1.21,1.7601
1218,EPac,8.886,-135.3667,4848,33.609,1.23,1.591
1218,EPac,8.886,-135.3667,4848,33.611,1.16,1.5643
1218,EPac,8.886,-135.3667,4848,33.612,0.5,0.9591
1218,EPac,8.886,-135.3667,4848,33.612,0.5,0.9591
1218,EPac,8.886,-135.3667,4848,33.614,1.28,1.4486
1218,EPac,8.886,-135.3667,4848,33.616,1.16,1.5643
1218,EPac,8.886,-135.3667,4848,33.618,0.61,1.0392
1218,EPac,8.886,-135.3667,4848,33.62,1.09,1.5287
1218,EPac,8.886,-135.3667,4848,33.622,0.56,0.9413
1218,EPac,8.886,-135.3667,4848,33.622,1.1,1.7334
1218,EPac,8.886,-135.3667,4848,33.623,1.03,1.2172
1218,EPac,8.886,-135.3667,4848,33.625,1.33,1.6889
1218,EPac,8.886,-135.3667,4848,33.627,0.9,1.0659
1218,EPac,8.886,-135.3667,4848,33.631,1.12,1.5287
1218,EPac,8.886,-135.3667,4848,33.631,0.59,0.968
1218,EPac,8.886,-135.3667,4848,33.632,0.59,0.968
1218,EPac,8.886,-135.3667,4848,33.634,1.34,1.5732
1218,EPac,8.886,-135.3667,4848,33.636,1.34,1.5732
1218,EPac,8.886,-135.3667,4848,33.638,0.73,1.1816
1218,EPac,8.886,-135.3667,4848,33.64,1.18,1.5999
1218,EPac,8.886,-135.3667,4848,33.64,0.62,0.879
1218,EPac,8.886,-135.3667,4848,33.642,1.2,1.5554
1218,EPac,8.886,-135.3667,4848,33.644,0.66,0.8523
1218,EPac,8.886,-135.3667,4848,33.645,1.28,1.6355
1218,EPac,8.886,-135.3667,4848,33.647,0.73,1.057
1218,EPac,8.886,-135.3667,4848,33.649,0.64,1.0125
1218,EPac,8.886,-135.3667,4848,33.649,0.64,1.0125
1218,EPac,8.886,-135.3667,4848,33.651,1.06,1.4397
1218,EPac,8.886,-135.3667,4848,33.655,0.68,0.9769
1218,EPac,8.886,-135.3667,4848,33.656,1.19,1.5821
1218,EPac,8.886,-135.3667,4848,33.658,0.63,1.1282
1218,EPac,8.886,-135.3667,4848,33.66,1.21,1.4753
1218,EPac,8.886,-135.3667,4848,33.664,0.87,1.0125
1218,EPac,8.886,-135.3667,4848,33.668,0.62,0.8256
1218,EPac,8.886,-135.3667,4848,33.673,0.74,0.9502
1218,EPac,8.886,-135.3667,4848,33.673,1.18,1.6266
1218,EPac,8.886,-135.3667,4848,33.676,0.68,0.8078
1218,EPac,8.886,-135.3667,4848,33.68,1.14,1.7067
1218,EPac,8.886,-135.3667,4848,33.682,0.79,1.1282
1218,EPac,8.886,-135.3667,4848,33.684,0.79,1.1282
1218,EPac,8.886,-135.3667,4848,33.684,1.15,1.5732
1218,EPac,8.886,-135.3667,4848,33.686,1.15,1.5732
1218,EPac,8.886,-135.3667,4848,33.688,0.69,0.968
1218,EPac,8.886,-135.3667,4848,33.69,1.39,1.7245
1218,EPac,8.886,-135.3667,4848,33.692,0.9,0.8879
1218,EPac,8.886,-135.3667,4848,33.695,0.9,0.8879
1218,EPac,8.886,-135.3667,4848,33.695,1.42,1.7067
1218,EPac,8.886,-135.3667,4848,33.697,0.63,0.9858
1218,EPac,8.886,-135.3667,4848,33.699,1.21,1.5109
1218,EPac,8.886,-135.3667,4848,33.702,0.71,0.9057
1218,EPac,8.886,-135.3667,4848,33.703,1.17,1.5821
1218,EPac,8.886,-135.3667,4848,33.703,0.67,0.8256
1218,EPac,8.886,-135.3667,4848,33.706,1.3,1.6355
1218,EPac,8.886,-135.3667,4848,33.71,1.3,1.6355
1218,EPac,8.886,-135.3667,4848,33.71,0.65,0.612
1218,EPac,8.886,-135.3667,4848,33.714,1.09,1.68
1218,EPac,8.886,-135.3667,4848,33.718,0.94,1.6622
1218,EPac,8.886,-135.3667,4848,33.722,0.33,0.701
1218,EPac,8.886,-135.3667,4848,33.725,1.04,1.5554
1218,EPac,8.886,-135.3667,4848,33.729,1.13,1.5287
1218,EPac,8.886,-135.3667,4848,33.733,1.22,1.502
1218,EPac,8.886,-135.3667,4848,33.733,1.01,1.6266
1218,EPac,8.886,-135.3667,4848,33.737,0.98,1.6533
1218,EPac,8.886,-135.3667,4848,33.741,0.83,1.502
1218,EPac,8.886,-135.3667,4848,33.745,0.91,1.591
1218,EPac,8.886,-135.3667,4848,33.748,0.91,1.591
1218,EPac,8.886,-135.3667,4848,33.752,0.69,1.4931
1218,EPac,8.886,-135.3667,4848,33.752,0.73,1.1816
1218,EPac,8.886,-135.3667,4848,33.756,0.38,0.9858
1218,EPac,8.886,-135.3667,4848,33.76,0.72,1.2172
1218,EPac,8.886,-135.3667,4848,33.767,0.72,1.1994
1218,EPac,8.886,-135.3667,4848,33.769,0.71,1.3507
1218,EPac,8.886,-135.3667,4848,33.769,0.71,1.3507
1218,EPac,8.886,-135.3667,4848,33.773,0.91,1.2884
1218,EPac,8.886,-135.3667,4848,33.775,0.92,1.1549
1218,EPac,8.886,-135.3667,4848,33.78,0.85,1.1371
1218,EPac,8.886,-135.3667,4848,33.78,0.52,0.968
1218,EPac,8.886,-135.3667,4848,33.78,0.8,1.1816
1218,EPac,8.886,-135.3667,4848,33.786,0.99,1.1905
1218,EPac,8.886,-135.3667,4848,33.787,0.99,1.1905
1218,EPac,8.886,-135.3667,4848,33.791,0.73,1.1104
1218,EPac,8.886,-135.3667,4848,33.794,0.97,1.1371
1218,EPac,8.886,-135.3667,4848,33.8,0.73,0.9502
1218,EPac,8.886,-135.3667,4848,33.8,0.6,0.968
1218,EPac,8.886,-135.3667,4848,33.807,0.02,0.167
1218,EPac,8.886,-135.3667,4848,33.811,0.81,0.9591
1218,EPac,8.886,-135.3667,4848,33.811,0.81,0.9591
1218,EPac,8.886,-135.3667,4848,33.814,0.77,1.0659
1218,EPac,8.886,-135.3667,4848,33.821,0.95,1.0926
1218,EPac,8.886,-135.3667,4848,33.827,0.96,1.0214
1218,EPac,8.886,-135.3667,4848,33.833,0.84,0.879
1218,EPac,8.886,-135.3667,4848,33.833,0.61,0.5764
1218,EPac,8.886,-135.3667,4848,33.841,0.94,0.9858
1218,EPac,8.886,-135.3667,4848,33.843,0.75,0.9235
1218,EPac,8.886,-135.3667,4848,33.846,0.75,0.9235
1218,EPac,8.886,-135.3667,4848,33.852,0.87,0.9947
1218,EPac,8.886,-135.3667,4848,33.858,0.8,0.9769
1218,EPac,8.886,-135.3667,4848,33.866,0.54,0.7722
1218,EPac,8.886,-135.3667,4848,33.866,0.6,0.9057
1218,EPac,8.886,-135.3667,4848,33.874,0.64,0.7989
1218,EPac,8.886,-135.3667,4848,33.884,0.64,0.7989
1218,EPac,8.886,-135.3667,4848,33.884,0.1,0.0246
1218,EPac,8.886,-135.3667,4848,33.895,0.49,0.8879
1218,EPac,8.886,-135.3667,4848,33.905,0.69,1.1193
1218,EPac,8.886,-135.3667,4848,33.915,0.38,0.7277
1218,EPac,8.886,-135.3667,4848,33.928,0.75,0.9947
1218,EPac,8.886,-135.3667,4848,33.946,0.68,0.8879
1218,EPac,8.886,-135.3667,4848,34.174,0.89,1.2261
1218,EPac,8.886,-135.3667,4848,34.222,0.89,1.2261
1218,EPac,8.886,-135.3667,4848,34.25,0.84,0.9858
1218,EPac,8.886,-135.3667,4848,34.295,0.84,0.9769
1218,EPac,8.886,-135.3667,4848,34.316,0.42,0.5764
1218,EPac,8.886,-135.3667,4848,34.429,0.32,0.5141
1218,EPac,8.886,-135.3667,4848,34.509,0.39,0.7099
1218,EPac,8.886,-135.3667,4848,34.531,0.53,0.6921
1218,EPac,8.886,-135.3667,4848,34.572,0.23,0.6476
1218,EPac,8.886,-135.3667,4848,34.608,0.43,0.5586
1218,EPac,8.886,-135.3667,4848,34.765,0.27,0.6565
1218,EPac,8.886,-135.3667,4848,34.784,0.41,0.7722
1218,EPac,8.886,-135.3667,4848,34.967,0.45,0.8256
1218,EPac,8.886,-135.3667,4848,34.985,0.48,0.7366
1218,EPac,8.886,-135.3667,4848,35.112,0.37,0.6387
1218,EPac,8.886,-135.3667,4848,35.177,0.42,0.7099
1218,EPac,8.886,-135.3667,4848,35.296,0.49,0.6387
1218,EPac,8.886,-135.3667,4848,35.296,0.4,0.7366
1218,EPac,8.886,-135.3667,4848,35.324,0.45,0.7277
1218,EPac,8.886,-135.3667,4848,35.324,0.42,0.8256
1218,EPac,8.886,-135.3667,4848,35.343,0.37,0.6654
1218,EPac,8.886,-135.3667,4848,35.375,0.29,0.6832
1218,EPac,8.886,-135.3667,4848,35.411,0.2,0.7633
1218,EPac,8.886,-135.3667,4848,35.454,0.69,0.7099
1218,EPac,8.886,-135.3667,4848,35.863,0.73,0.7455
1218,EPac,8.886,-135.3667,4848,36.138,0.72,0.7099
1218,EPac,8.886,-135.3667,4848,36.138,0.7,0.6031
1218,EPac,8.886,-135.3667,4848,36.225,0.79,0.7366
1218,EPac,8.886,-135.3667,4848,36.34,0.72,0.7544
1218,EPac,8.886,-135.3667,4848,36.399,0.3,0.7989
1218,EPac,8.886,-135.3667,4848,36.486,0.58,0.7633
1218,EPac,8.886,-135.3667,4848,37.035,0.29,0.7455
1218,EPac,8.886,-135.3667,4848,37.091,0.61,0.9591
1218,EPac,8.886,-135.3667,4848,37.277,0.45,0.7722
1218,EPac,8.886,-135.3667,4848,37.485,0.16,0.6921
1218,EPac,8.886,-135.3667,4848,37.558,0.13,0.7366
1218,EPac,8.886,-135.3667,4848,37.63,0.43,0.8968
1218,EPac,8.886,-135.3667,4848,37.738,0.34,0.7188
1218,EPac,8.886,-135.3667,4848,37.971,0.24,0.6654
1218,EPac,8.886,-135.3667,4848,38.092,0.39,0.7366
