EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,VOLUME,MBSF_TOP,MCD_TOP,HALF,ANALYST,LOCATION,REQUEST,REQUEST_PART,TYPE,SAMPLE_DATE,SAMPLE,IGSN,REMARKS,SUBSAMPLES
81,552,Z,1,R,1,no,144,146,15,1.44,1.44,W,AW,BCR,22478,A,---,3/6/2012 12:00:00 AM,4451719,,,0
81,552,Z,9,R,1,no,120,121,3,166.2,166.2,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110288,IBCR0081RXG4J14,,0
81,552,Z,12,R,1,no,13,15,10,193.63,193.63,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018251,IBCR0081RXV3KZ3,,0
81,552,Z,12,R,1,no,51,55,20,194.01,194.01,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135551,IBCR0081RX7M224,,0
81,552,Z,12,R,1,no,106,110,20,194.56,194.56,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135553,IBCR0081RX9M224,,0
81,552,Z,12,R,2,no,9,13,20,195.09,195.09,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135554,IBCR0081RXAM224,,0
81,552,Z,12,R,2,no,61,65,20,195.61,195.61,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135555,IBCR0081RXBM224,,0
81,552,Z,12,R,2,no,111,115,20,196.11,196.11,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135556,IBCR0081RXCM224,,0
81,552,Z,12,R,3,no,20,24,20,196.7,196.7,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135557,IBCR0081RXDM224,,0
81,552,Z,12,R,3,no,72,76,20,197.22,197.22,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135558,IBCR0081RXEM224,,0
81,552,Z,12,R,3,no,122,126,20,197.72,197.72,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135559,IBCR0081RXFM224,,0
81,552,Z,12,R,4,no,13,15,10,198.13,198.13,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018254,IBCR0081RXY3KZ3,,0
81,552,Z,12,R,4,no,20,24,20,198.2,198.2,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135560,IBCR0081RXGM224,,0
81,552,Z,12,R,4,no,84,88,20,198.84,198.84,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135574,IBCR0081RXUM224,,0
81,552,Z,12,R,4,no,118,119,3,199.18,199.18,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110289,IBCR0081RXH4J14,,0
81,552,Z,12,R,4,no,128,132,20,199.28,199.28,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135575,IBCR0081RXVM224,,0
81,552,Z,12,R,5,no,9,13,20,199.59,199.59,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135576,IBCR0081RXWM224,,0
81,552,Z,12,R,5,no,65,69,20,200.15,200.15,W,MV,BCR,072134IODP,A,---,6/24/2019 12:00:00 AM,5135577,IBCR0081RXXM224,,0
81,552,Z,12,R,6,no,13,15,10,200.83,200.83,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018256,IBCR0081RX04KZ3,,0
81,552,Z,13,R,1,no,13,15,10,203.13,203.13,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018258,IBCR0081RX24KZ3,,0
81,552,Z,13,R,1,no,122,123,3,204.22,204.22,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110290,IBCR0081RXI4J14,,0
81,552,Z,14,R,1,no,15,17,10,212.65,212.65,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018260,IBCR0081RX44KZ3,,0
81,552,Z,14,R,1,no,120,121,3,213.7,213.7,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110291,IBCR0081RXJ4J14,,0
81,552,Z,14,R,3,no,15,17,10,215.65,215.65,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018262,IBCR0081RX64KZ3,,0
81,552,Z,14,R,4,no,17,19,10,217.17,217.17,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018264,IBCR0081RX84KZ3,,0
81,552,Z,15,R,1,no,24,26,10,222.24,222.24,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018265,IBCR0081RX94KZ3,,0
81,552,Z,15,R,1,no,36,37,3,222.36,222.36,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110292,IBCR0081RXK4J14,,0
81,552,Z,15,R,2,yes,8,10,10,223.32,223.32,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018266,IBCR0081RXA4KZ3,,0
81,552,Z,16,R,1,no,17,19,10,231.67,231.67,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018269,IBCR0081RXD4KZ3,,0
81,552,Z,16,R,1,no,35,36,3,231.85,231.85,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110293,IBCR0081RXL4J14,,0
81,552,Z,16,R,2,yes,3,5,10,232.34,232.34,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018276,IBCR0081RXK4KZ3,,0
81,552,Z,17,R,1,no,30,32,10,241.3,241.3,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018285,IBCR0081RXT4KZ3,,0
81,552,Z,18,R,1,no,37,39,10,250.87,250.87,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018292,IBCR0081RX05KZ3,,0
81,552,Z,18,R,2,no,34,36,10,252.34,252.34,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018297,IBCR0081RX55KZ3,,0
81,552,Z,19,R,2,yes,4,6,10,260.04,260.04,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018298,IBCR0081RX65KZ3,,0
81,552,Z,21,R,1,no,16,18,10,279.16,279.16,W,DF,BCR,037251IODP,A,---,11/7/2016 12:00:00 AM,5018384,IBCR0081RXK7KZ3,,0
81,552,Z,21,R,1,no,51,52,3,279.51,279.51,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110294,IBCR0081RXM4J14,,0
81,552,Z,21,R,2,no,50,51,3,281,281,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110295,IBCR0081RXN4J14,,0
81,552,Z,21,R,3,no,10,11,3,281.95,281.95,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110296,IBCR0081RXO4J14,,0
81,552,Z,21,R,3,no,29,30,3,282.14,282.14,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110297,IBCR0081RXP4J14,,0
81,552,Z,21,R,3,no,49,50,3,282.34,282.34,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110298,IBCR0081RXQ4J14,,0
81,552,Z,21,R,3,no,76.5,79,20,282.615,282.615,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173662,,,0
81,552,Z,21,R,4,yes,4,6,10,282.76,282.76,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287429,IBCR0081RX1TB54,,0
81,552,Z,21,R,4,yes,10.5,13,20,282.825,282.825,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173663,,,0
81,552,Z,22,R,1,no,2,4,10,284.02,284.02,W,GAR,ECR,17720,A,----,10/10/2001 12:00:00 AM,3173521,,,0
81,552,Z,22,R,1,no,14,16,10,284.14,284.14,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287430,IBCR0081RX2TB54,,0
81,552,Z,22,R,1,no,48,51,20,284.48,284.48,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173654,,moved to avoid vein; bottom of piece,0
81,552,Z,22,R,2,no,16,18,10,285.66,285.66,W,GAR,ECR,17720,A,----,10/10/2001 12:00:00 AM,3173522,,,0
81,552,Z,22,R,2,no,64,67,10,286.14,286.14,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287431,IBCR0081RX3TB54,,0
81,552,Z,22,R,2,no,69.5,72,20,286.195,286.195,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173655,,moved to avoid vein; top of piece,0
81,552,Z,23,R,1,no,133,136,15,289.83,289.83,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287432,IBCR0081RX4TB54,,0
81,552,Z,23,R,2,no,9,12,10,290.09,290.09,W,GAR,ECR,17720,A,----,10/10/2001 12:00:00 AM,3173523,,,0
81,552,Z,23,R,2,no,39,44,20,290.39,290.39,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173664,,moved to get 3cm intact piece,0
81,553,A,3,R,2,no,10,12,10,152.6,152.6,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173736,,,0
81,553,A,4,R,2,no,130,132,10,182.3,182.3,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173737,,,0
81,553,A,5,R,2,no,130,132,10,191.8,191.8,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173738,,,0
81,553,A,6,R,5,no,10,12,10,204.6,204.6,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173739,,,0
81,553,A,7,R,6,no,10,12,10,215.19,215.19,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173740,,,0
81,553,A,8,R,2,no,10,12,10,219.1,219.1,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173741,,,0
81,553,A,9,R,2,no,10,12,10,228.6,228.6,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173742,,,0
81,553,A,9,R,4,no,20,22,20,231.7,231.7,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934672,,,0
81,553,A,9,R,5,no,20,22,20,233.2,233.2,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934673,,,0
81,553,A,9,R,6,no,52,54,20,235.02,235.02,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934674,,,0
81,553,A,10,R,1,no,40,42,20,236.9,236.9,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934675,,,0
81,553,A,10,R,2,no,40,42,20,238.4,238.4,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934676,,,0
81,553,A,10,R,3,no,40,42,20,239.9,239.9,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934677,,,0
81,553,A,10,R,4,no,40,42,20,241.4,241.4,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934678,,,0
81,553,A,10,R,5,no,40,42,20,242.9,242.9,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934679,,,0
81,553,A,10,R,6,no,40,42,20,244.4,244.4,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934680,,,0
81,553,A,10,R,6,no,100.5,102.5,15,245.005,245.005,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423125,,,0
81,553,A,10,R,7,no,10,12,20,245.6,245.6,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934681,,,0
81,553,A,11,R,1,no,50,51,3,246.5,246.5,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110314,IBCR0081RX65J14,,0
81,553,A,11,R,2,no,110,111,3,248.6,248.6,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110316,IBCR0081RX85J14,,0
81,553,A,11,R,3,no,60,61,3,249.45,249.45,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110318,IBCR0081RXA5J14,,0
81,553,A,11,R,4,no,6.5,9,15,250.085,250.085,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423128,,,0
81,553,A,11,R,4,no,63.5,65.6,15,250.655,250.655,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423127,,,0
81,553,A,11,R,4,no,71.5,73.5,10,250.735,250.735,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423126,,,0
81,553,A,11,R,4,no,131,132,3,251.33,251.33,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110319,IBCR0081RXB5J14,,0
81,553,A,11,R,5,no,42,43,3,251.94,251.94,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110320,IBCR0081RXC5J14,,0
81,553,A,11,R,6,no,50,51,3,253.52,253.52,W,NR,BCR,069280IODP,A,---,2/13/2019 12:00:00 AM,5110321,IBCR0081RXD5J14,,0
81,553,A,12,R,4,no,17.5,20,20,260.175,260.175,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423131,,,0
81,553,A,12,R,4,no,46.5,48.5,15,260.465,260.465,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423130,,,0
81,553,A,12,R,4,no,103,105,15,261.03,261.03,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423132,,,0
81,553,A,13,R,2,no,102,105,20,267.52,267.52,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423129,,,0
81,553,A,14,R,4,no,51.5,55,25,279.515,279.515,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423133,,,0
81,553,A,14,R,4,no,128,130,15,280.28,280.28,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423134,,,0
81,553,A,14,R,5,no,5.5,7.5,15,280.555,280.555,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423140,,,0
81,553,A,14,R,5,no,53,56.5,20,281.03,281.03,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423141,,,0
81,553,A,15,R,3,no,46.5,49,20,287.465,287.465,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423135,,,0
81,553,A,15,R,3,no,138,140,15,288.38,288.38,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423136,,,0
81,553,A,16,R,1,no,4,5.5,30,293.54,293.54,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423137,,,0
81,553,A,16,R,1,no,24,26,15,293.74,293.74,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423138,,,0
81,553,A,17,R,1,no,5.5,7.5,15,303.055,303.055,W,TG,BCR,22211,A,---,12/7/2010 12:00:00 AM,4423139,,,0
81,553,A,18,R,1,no,77,79.5,25,313.27,313.27,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423144,,,0
81,553,A,18,R,1,no,100,103,25,313.5,313.5,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423145,,,0
81,553,A,19,R,2,no,90.5,92,15,324.405,324.405,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423146,,,0
81,553,A,19,R,2,no,101.5,104,15,324.515,324.515,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423147,,,0
81,553,A,20,R,2,no,21,23,15,333.21,333.21,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423200,,,0
81,553,A,20,R,2,no,35.5,38.5,20,333.355,333.355,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423201,,,0
81,553,A,21,R,4,no,121.5,123,30,346.585,346.585,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423202,,,0
81,553,A,22,R,2,no,15,17,15,352.15,352.15,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423229,,,0
81,553,A,22,R,2,no,121,122.5,30,353.21,353.21,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423230,,,0
81,553,A,22,R,6,no,54,56,25,358.2,358.2,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423231,,,0
81,553,A,23,R,2,no,51,53,15,362.01,362.01,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423259,,,0
81,553,A,23,R,2,no,114,116.5,25,362.64,362.64,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423268,,,0
81,553,A,24,R,2,no,11,12.5,30,370.94,370.94,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423299,,,0
81,553,A,24,R,2,no,89,90,10,371.72,371.72,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423300,,,0
81,553,A,24,R,2,no,131.5,134.5,25,372.145,372.145,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423301,,,0
81,553,A,25,R,2,no,79,81,15,380.99,380.99,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423302,,,0
81,553,A,25,R,2,no,82,85,6,381.02,381.02,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173647,,slab,0
81,553,A,25,R,2,no,126,128,15,381.46,381.46,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423303,,,0
81,553,A,26,R,2,no,0,2.5,15,390,390,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423304,,,0
81,553,A,27,R,6,no,57.5,60,20,405.945,405.945,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423305,,,0
81,553,A,28,R,1,yes,17,22,6,407.67,407.67,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173648,,slab,0
81,553,A,34,R,1,no,0,2,6,464.5,464.5,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173649,,slab,0
81,553,A,34,R,1,no,18.5,20,15,464.685,464.685,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423306,,,0
81,553,A,35,R,1,no,12,13,10,474.12,474.12,W,TG,BCR,22211,A,---,12/9/2010 12:00:00 AM,4423307,,,0
81,553,A,35,R,1,no,60,62,15,474.6,474.6,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423308,,,0
81,553,A,35,R,1,no,90,91.5,15,474.9,474.9,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423309,,,0
81,553,A,36,R,1,no,3.5,5,20,483.535,483.535,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423310,,,0
81,553,A,36,R,1,no,23,24,10,483.73,483.73,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423311,,,0
81,553,A,36,R,1,no,52.5,54,15,484.025,484.025,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423312,,,0
81,553,A,36,R,1,no,78,79,10,484.28,484.28,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423313,,,0
81,553,A,36,R,1,no,97,99,15,484.47,484.47,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423314,,,0
81,553,A,36,R,1,no,107,108,10,484.57,484.57,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423315,,,0
81,553,A,36,R,1,no,126,127,10,484.76,484.76,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423316,,,0
81,553,A,36,R,1,no,148,149,15,484.98,484.98,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423317,,,0
81,553,A,36,R,2,no,2.5,3.5,15,485.025,485.025,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423361,,,0
81,553,A,36,R,2,no,9,11,10,485.09,485.09,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423362,,,0
81,553,A,36,R,2,no,14.5,16.5,15,485.145,485.145,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423363,,,0
81,553,A,36,R,2,no,20.5,21.5,15,485.205,485.205,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423364,,,0
81,553,A,36,R,2,no,25,26,10,485.25,485.25,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423365,,,0
81,553,A,36,R,2,no,28,29,10,485.28,485.28,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423366,,,0
81,553,A,36,R,2,no,33.5,35.5,10,485.335,485.335,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423367,,,0
81,553,A,36,R,2,no,37,38,10,485.37,485.37,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423368,,,0
81,553,A,36,R,2,no,38,39.5,15,485.38,485.38,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423369,,,0
81,553,A,36,R,2,no,44.5,46.5,15,485.445,485.445,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423377,,,0
81,553,A,36,R,2,no,48,49,20,485.48,485.48,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423378,,,0
81,553,A,36,R,2,no,54,55,10,485.54,485.54,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423379,,,0
81,553,A,36,R,2,no,59,60,10,485.59,485.59,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423380,,,0
81,553,A,36,R,2,no,60,61.5,20,485.6,485.6,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423381,,,0
81,553,A,36,R,2,no,69,71,20,485.69,485.69,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423382,,,0
81,553,A,36,R,2,no,71,74.5,30,485.71,485.71,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423384,,,0
81,553,A,36,R,2,no,86,87,10,485.86,485.86,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423385,,,0
81,553,A,36,R,2,no,92.5,93.5,10,485.925,485.925,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423386,,,0
81,553,A,36,R,2,no,97,98.5,15,485.97,485.97,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423388,,,0
81,553,A,36,R,2,no,108,109.5,15,486.08,486.08,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423394,,,0
81,553,A,36,R,2,no,117,118,10,486.17,486.17,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423404,,,0
81,553,A,36,R,2,no,127,129.5,15,486.27,486.27,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423407,,,0
81,553,A,36,R,2,no,139,140,20,486.39,486.39,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423410,,,0
81,553,A,36,R,2,no,148,149,15,486.48,486.48,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423421,,,0
81,553,A,36,R,3,no,7,8,10,486.57,486.57,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423422,,,0
81,553,A,36,R,3,no,32,33.5,15,486.82,486.82,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423423,,,0
81,553,A,36,R,3,no,57,58,10,487.07,487.07,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423424,,,0
81,553,A,36,R,3,no,90.5,92,10,487.405,487.405,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423425,,,0
81,553,A,36,R,3,no,111.5,113,15,487.615,487.615,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423426,,,0
81,553,A,37,R,1,no,19,23,20,493.19,493.19,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173471,,,0
81,553,A,37,R,1,no,72,76,20,493.72,493.72,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173470,,,0
81,553,A,37,R,1,no,123,127,20,494.23,494.23,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173469,,,0
81,553,A,37,R,2,no,70,74,20,495.2,495.2,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173468,,,0
81,553,A,37,R,2,no,128,132,20,495.78,495.78,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173467,,,0
81,553,A,37,R,3,no,20,24,20,496.2,496.2,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173466,,,0
81,553,A,37,R,3,no,90,94,20,496.9,496.9,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173465,,,0
81,553,A,37,R,4,no,22,26,20,497.39,497.39,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173464,,,0
81,553,A,37,R,4,no,69,73,20,497.86,497.86,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173463,,,0
81,553,A,37,R,4,no,118,122,20,498.35,498.35,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173462,,,0
81,553,A,37,R,5,no,4,6,10,498.59,498.59,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423427,,,0
81,553,A,37,R,5,no,24,28,20,498.79,498.79,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173460,,,0
81,553,A,37,R,5,no,34,35.5,10,498.89,498.89,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423428,,,0
81,553,A,37,R,5,no,42,46,20,498.97,498.97,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173461,,rubble,0
81,553,A,37,R,5,no,51.5,53,10,499.065,499.065,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423429,,,0
81,553,A,38,R,1,no,38,41,10,502.88,502.88,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287433,IBCR0081RX5TB54,,0
81,553,A,38,R,2,no,74,76,10,504.67,504.67,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287434,IBCR0081RX6TB54,,0
81,553,A,39,R,1,no,83,87,10,512.83,512.83,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287435,IBCR0081RX7TB54,,0
81,553,A,39,R,2,no,33,35,10,513.64,513.64,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173609,,,0
81,553,A,40,R,1,no,73,75,10,522.23,522.23,W,SWH,ECR,15928,C,----,4/30/2002 12:00:00 AM,3173644,,,0
81,553,A,40,R,2,no,78,80,10,523.6,523.6,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287436,IBCR0081RX8TB54,,0
81,553,A,40,R,3,no,25,27,15,524.42,524.42,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423430,,,0
81,553,A,42,R,1,no,93,95,10,541.43,541.43,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173610,,,0
81,553,A,42,R,2,no,48,51,10,542.48,542.48,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173611,,,0
81,553,A,42,R,2,no,71,73,10,542.71,542.71,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287437,IBCR0081RX9TB54,,0
81,553,A,42,R,3,no,89,93,10,544.39,544.39,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173612,,,0
81,553,A,43,R,1,no,99,101,10,550.99,550.99,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287438,IBCR0081RXATB54,,0
81,553,A,43,R,3,no,52,53,15,553.33,553.33,W,CF,BCR,22195,B,---,7/18/2013 12:00:00 AM,4862907,,,0
81,553,A,43,R,3,no,53,57,10,553.34,553.34,W,AB,BCR,020680IODP,A,---,12/11/2014 12:00:00 AM,4927570,,,0
81,553,A,43,R,3,no,54,56,12,553.35,553.35,W,WF,BCR,21419,A,----,5/9/2008 12:00:00 AM,3173731,,,0
81,553,A,43,R,5,no,16,17,12,555.97,555.97,W,WF,BCR,21419,A,----,5/9/2008 12:00:00 AM,3173732,,,0
